"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"","Run","","0.5","","2017-03-23","","5970.52001953125","","","","","0.483903062608507","3.42700004577637","","","","146","170","","","0.942256362381947","46.71","13","5","1","7","1","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-03-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Race Warm-up","0.166666666666667","","2017-03-25","","1845.98999023438","","","","","0.149956665039062","3.41899991035461","","","","141","157","","","0.713023817324072","8.06","0","4","5","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Race! First place at Early Morning MTB","1.5","","2017-03-25","","27890.609375","","","","","1.56839219835069","4.94000005722046","","","","162","177","","","0.846725102471328","125.99","0","0","29","64","0","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-03-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","2 x 5' tempo 1 x 10' tempo","1.25","","2017-03-27","","34236.48046875","209","646","844.842","","1.12697530110677","8.43900012969971","","89","","134","158","","","0.842906418603923","79.99","11","25","31","0","0","","","","","","15","10","17","17","6","3","","","","","",""
"","Run","Aerobic run on Accotink","0.75","","2017-03-28","","9715.6904296875","","","","","0.80284918891059","3.36199998855591","","76","","145","166","","","0.924491861194332","75.54","12","30","4","1","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Aerobic MTB","2","","2017-03-29","","36968.078125","","","","","1.86242445203993","5.51399993896484","","","","125","161","","","0.617416649365676","79.87","28","69","15","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Errands on the roadie","1","","2017-03-30","","24098.630859375","197","480","602.22","","0.849414740668403","7.88100004196167","","90","","129","152","","","0.780694121597457","51.41","8","35","9","0","0","","","","","","10","16","14","6","2","2","","","","","",""
"2300yds: 15x150","Swim","It's really not that terrible. Think of this as 5 sets that decrease in distance but increase in intensity as the workout progresses. The first part of this is fun and where you will set your pace. Be careful going too hard early because you need to have gas for the last 5! . Warm-up and used to set ""pace"" for the day 5 ×150 on 3:00 (pull, 50 strong/50 easy/50 strong) . 4 × 150 on 3:10 Pull with Paddles & Buoy . 3 × 150 on 2:45 (descend 1–3) . 2 × 150 on 2:30 (fast) . 1 x 150  . 50 cool-down","0.5","","2017-03-31","","2103.12005615234","","","","","0.495931947496202","1.17452911563081","","22","","","","","","1.03060738094181","54.29","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Aerobic Cruise","0.5","","2017-04-01","","6456.5498046875","","","","","0.51142333984375","3.50699996948242","","76","","148","170","","","0.962177707967432","51.57","10","8","8","4","0","0","0","","","","","","","","","","","","","","",""
"","Swim","Repeat this two times…total Warm-up will be a total of 1200 200 Free :30 200 Pull :30 4 x 50 Build with Fins (if you have them) :20 . The average of the first 2 x 100s below will your “pace” for the mains set 2 x 100 Free @ strong but sustainable pace 100 EASY . Broken 750 @ target race pace 300 Free :45 200 Free :30 2 x 100 Free :20 3 x 50 Free :15 . 150 CD","0.5","","2017-04-02","","2217.4200592041","","","","","0.532253335581885","1.15364628278599","","24","","","","","","1.01246693645789","55.24","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Aerobic ride on trainer","0.5","","2017-04-02","","0","195","252","353.31","","0.501291673448351","0","","90","","121","140","","","0.722043119327248","25.68","8","22","0","0","0","","","","","","2","19","10","0","0","0","","","","","",""
"","Run","Tready run after swim. 1' inclines @ 4%","0.5","","2017-04-03","","7211.85009765625","","","","","0.591538357204861","3.38700008392334","","76","","","","","","0.950990372968526","58.5","","","","","","","","","","","","","","","","","","","","","",""
"60': 9x30"" Hard Efforts","Bike","This is a great workout to cook the legs for a run off the bike/andor raise the FTP. . 10' gradual WU . Perform @ 85-90 rpm in Aero. Easy sections should be out of aero and @ 95 rpm 10' High AeT 5' Tempo 3 x (90"" LT + 90"" easy) 3 x (90"" AeC + 90"" easy) 3 x (90"" AnC + 90"" easy) . CD with remaining time","1.25","","2017-04-04","","28249.51953125","","","","","1.26378336588542","6.20900011062622","","","","133","167","","","0.642792262488964","58.18","7","52","14","2","0","","","","","","","","","","","","","","","","",""
"Easy ride to work","Bike","","0.75","","2017-04-05","","19799.990234375","149","481","420.951","","0.784583333333333","7.01000022888184","","85","","120","150","","","0.689043418046875","36.67","17","29","2","0","0","","","","","","22","11","7","3","2","2","","","","","",""
"6 x (3-4' efforts @ 340-360 watts + 1-2 recovery)","Bike","","1","","2017-04-05","","30146.41015625","227","832","818.02","","1.00109720865885","8.36499977111816","","87","","142","171","","","1.002460497219","99.71","5","24","16","16","0","","","","","","17","10","6","5","6","16","","","","","",""
"2500yds","Swim","As the distance goes down, the amount of reps goes up. . 3 × 300 :30 (#1: 200 Free + 100 Drill, #2: 100 Free + 100 Drill + 100 Free, #3: 200 Pull) 200 on 3:40–4:00 – Pulling – Negative split (2nd 100 is faster than 1st 100) 2×150 on 2:45/3:00 – Pulling – Push the middle 50 (aka go fast) 3×100 on 1:45/2:00 – Odd: Build by 25s – Even: Cruise (aka 60% effort) 4×75 on 1:20/1:30 – Odd: Breath control – Even: Cruise 5×50 on :55/1:00 – Kicking (no fins) w/board – Odds: Fast flutter kick – Evens: Easy kicking 6×25 on 30–40 sec rest – With fins – Odds: Easy – Evens: All-out Cool-down 100 easy","0.5","","2017-04-06","","2377.44006347656","","","","","0.551060558425056","1.19628293243715","","24","","","","","","1.04848330233197","63.52","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Warm-up 10–15 min dynamic stretching on track, concluding with 2×100 meter strides Main Set Three times through, with 200m jog in between: 1200m at half-Ironman effort 600m at half-Ironman effort 400m at Olympic-distance effort 200m at Olympic-distance effort Take 1–2 min rest in between each round to refuel/hydrate.","0.5","","2017-04-07","","7253.64013671875","","","","","0.528594428168403","3.81200003623962","","77","","","","","","1.03211853123138","61.49","","","","","","","","","","","","","","","","","","","","","",""
"15': Negative Split Transition Run","Run","Negative Split Transition run. You want that second mile to be 30-60 seconds faster. So don't go out too fast!","0.25","","2017-04-08","","3242.4599609375","","","","","0.261944444444444","3.43799996376038","","78","","","","","","0.924421933459898","23.95","","","","","","","","","","","","","","","","","","","","","",""
"75': 3 x (12' LT + 3' easy)","Bike","Your goal is to hold that LT/Sprint Race Distance Pace. Your RPE should be about an 8/9. Don't overcook the first one. The last one is all about mental fortitude. Don't look ahead to each one. Stay focused on the effort you're currently attacking and break it up into 3' chunks. After every 3', you're 25% closer to the finish of that effort. It works...trick your mind. You want your cadence in your sweet spot between 85-95 rpm. . 20' WU (mix in some tempo and short efforts to get the body ready to rock) . 3 x (12' LT + 3' easy) . 10' CD","1.25","","2017-04-08","","43484.94140625","235","573","1125.388","","1.32936442057292","9.08600044250488","","88","","","","","","0.970645490024386","124.31","","","","","","","","","","","15","11","8","13","23","9","","","","","",""
"","Day Off","Rest","","","2017-04-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy recovery MTB","1","","2017-04-10","","24481.55078125","","","","","1.05382636176215","6.45300006866455","","","","131","156","","","0.615348286266458","44.26","4","54","5","0","0","","","","","","","","","","","","","","","","",""
"","Bike","6 x (3-4' efforts @ 340-360 watts + 1-2 recovery)","1","","2017-04-11","","29417.48046875","235","595","785.96","","0.928576117621528","8.80000019073486","","89","","149","168","","","0.923110064511281","78.51","1","9","36","10","0","","","","","","10","8","12","13","7","7","","","","","",""
"60': 9x30"" Hard Efforts","Bike","aerobic ride into the office","1","","2017-04-11","","27484.509765625","178","559","607.498","","0.948611111111111","8.04800033569336","","88","","123","155","","","0.735808871476475","50.84","13","40","4","0","0","","","","","","21","17","10","5","2","2","","","","","",""
"2400yds: 2 rounds of 50s/100s/200 @ pace","Swim","Your 50s are going to set the pace today so be careful on over-swimming it! This will no doubt set you up for a FAST workout. Be ready to bring it and we'll give you plenty of rest in the process. . WU 4 x 200 (odds = free, evens = pull) :30 . Take the average of the 50s and that will be your ""pace"" for the workout 4 x 50 (easy, moderate, fast, moderate) :15 . Round 1 swum @ ""pace"" 2 x 50 :15 3 x 100 :15 1 x 200 :15 (go immediately into that 100 even if you're gassed. Active recovery...it's a key ingredient of the workout!) 100 EASY 1:00 . Round 2 @ 1-2 seconds faster than pace 2 x 50 :15 3 x 100 :15 1 x 200 :15 (go immediately into that 100 even if you're gassed. Active recovery...it's a key ingredient of the workout!) 100 CD 1:00","0.5","","2017-04-12","","1920.24005126953","","","","","0.480727503034804","1.10901082898565","","21","","","","","","0.97075094911306","43.98","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride to work easy","0.75","","2017-04-13","","19302.80078125","182","703","443.175","","0.675259738498264","7.94000005722046","","88","","123","148","","","0.742126993186644","36.67","6","34","1","0","0","","","","","","13","12","8","4","2","2","","","","","",""
"","Bike","All tempo","1","","2017-04-13","","29982.140625","216","691","780.812","","1.0046041531033","8.28999996185303","","88","","137","163","","","0.897080924669353","80.18","4","30","26","1","0","","","","","","15","11","11","11","5","7","","","","","",""
"","Run","Transition run","0.25","","2017-04-13","","3495.1201171875","","","","","0.251348334418403","3.86299991607666","","78","","136","170","","","1.05308745807577","29.84","1","0","4","4","0","0","0","","","","","","","","","","","","","","",""
"45': 5x4' @ LT","Bike","Recovery MTB","1","","2017-04-14","","24268.130859375","","","","","1.06356248643663","6.33799982070923","","","","124","149","","","0.60670159374351","43.44","9","53","2","0","0","","","","","","","","","","","","","","","","",""
"","Swim","Repeat this two times…total Warm-up will be a total of 1200 200 Free :30 200 Pull :30 4 x 50 Build with Fins (if you have them) :20 . The average of the first 2 x 100s below will your “pace” for the mains set 2 x 100 Free @ strong but sustainable pace 100 EASY . Broken 750 @ target race pace 300 Free :45 200 Free :30 2 x 100 Free :20 3 x 50 Free :15 . 150 CD","0.5","","2017-04-14","","2103.12005615234","","","","","0.478686391512553","1.2172961108668","","24","","","","","","1.06773690373655","58.27","","","","","","","","","","","","","","","","","","","","","",""
"15': Transition Run - Get 30"" faster per mile faster every 5'","Run","Cape May Beach Run","0.75","","2017-04-15","","8140.64013671875","","","","","0.704638332790799","3.20900011062622","","77","","148","168","","","0.886448215357869","60.81","12","17","9","4","0","0","0","","","","","","","","","","","","","","",""
"","Run","Faster running off the bike. Looking for you to hold 7:00-7:30 pace","0.25","","2017-04-16","","3252.97998046875","","","","","0.256491394042969","3.52300000190735","","76","","136","168","","","0.98071073689932","26.43","2","6","2","3","0","0","0","","","","","","","","","","","","","","",""
"","Bike","3 x 10' + 1' push","1.25","","2017-04-16","","41107.328125","210","512","962.592","","1.27276746961806","8.97200012207031","","90","","147","173","","","0.865383831772497","93.59","4","19","34","19","0","","","","","","14","19","16","15","7","4","","","","","",""
"","Day Off","Rest","","","2017-04-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Long and easier swimming today. Get a good feel for the water and concentrate on your stroke. . 600 Free 1:00 . 500 Pull with paddles 1:00 . 400 Choice (prefer IM with fins) 1:00 . 300 Pull with paddles 1:00 . 200 Build :30 . 100 CD","0.5","","2017-04-18","","2011.68005371094","","","","","0.500232224464417","1.11574912601148","","22","","","","","","0.977323888337159","46.7","","","","","","","","","","","","","","","","","","","","","",""
"60': Unstructured High AeT Ride (75% Threshold)","Bike","Aerobic endurance ride. Course and terrain are your call. Keep the intensity factor around 70-75%. You're aiming for High AeT or Ironman Pace.","1","","2017-04-18","","26828.859375","190","569","628.847","","0.918450249565972","8.11400032043457","","88","","127","148","","","0.768596998462438","53.56","11","35","9","0","0","","","","","","14","12","17","9","2","1","","","","","",""
"","Bike","Tough Ride","1","","2017-04-19","","0","234","379","857.858","","1.01884724934896","0","","90","","143","167","","","0.895444717604271","81","7","16","27","12","0","","","","","","0","21","23","7","7","2","","","","","",""
"60': Lots of 2-3 efforts @ threshold or above","Bike","Let's light up some intensity! No promises that you will survive the end. . 10' Gradual Warm-up . 4 x (30"" @ .85 with high cadence + 2' @ .75) . 2 x (3' @ .95 + 2' @ .75) 2 x (3' @ 1.0 + 2' @ .75) . 5' @ .8 IF . Finish STRONG! Will you make it or break? 2' @ 1.05 + 1' @ .65 2' @ 1.1 + 1' @ .65 2' @ 1.15 + 1' @ .65 2' @ 1.2 + 1' @ .65 . CD w remaining time and fall off bike ;)","1","","2017-04-20","","27581.2890625","185","684","623.251","","0.934879150390625","8.19499969482422","","88","","118","144","","","0.75009504089529","52.16","17","37","2","0","0","","","","","","14","17","14","6","3","2","","","","","",""
"","Run","Shakeout run","0.5","","2017-04-20","","6552.35986328125","","","","","0.512723626030816","3.54999995231628","","76","","148","167","","","0.976167279058928","53.26","9","10","5","6","0","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-04-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Speed Sherpa Training Camp: OWS","0.25","","2017-04-22","","1132.16003417969","","","","","0.207335561116536","1.51699995994568","","27","","","","","","1.32704390938882","48.45","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Speed Sherpa Training Camp: Group Ride","2","","2017-04-22","","62497.26953125","228","741","1562.033","","1.91601331922743","9.06099987030029","","92","","139","173","","","0.971789910518164","180.39","28","33","43","11","0","","","","","","31","15","15","17","14","23","","","","","",""
"","Day Off","Rest","","","2017-04-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Repeat two times…rest 30-45 seconds in between 200 free 200 paddles 200 drill with fins (if no fins, choice) . 100 @ perceived 1 mile race pace :30 . 5 x 100 @ 1:20, rest 15 seconds 4 x 100 @ 1:25, rest 30 seconds 3 x 100 @ 1:35, rest 45 seconds 2 x 100 @ 1:50, rest 60 seconds Easy 100 1 x 100 ALL OUT! . 100 CD","0.5","","2017-04-24","","2125.9800567627","","","","","0.502311114205254","1.17317652762023","","23","","","","","","1.02857903525432","54.66","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Tready with pickups","0.333333333333333","","2017-04-24","","4828.03349367769","","","","","0.366666666666667","3.65760113157401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-04-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Potomac Overlook Trail Run","0.666666666666667","","2017-04-26","","5971.14013671875","","","","","0.675853339301215","2.4539999961853","","75","","133","167","","","0.639685618095213","30.35","16","14","3","1","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Recovery trainer Session","0.666666666666667","","2017-04-26","","0","179","234","399.917","","0.619930555555556","0","","90","","129","144","","","0.656825576352601","26.37","4","30","3","0","0","","","","","","3","34","1","0","0","0","","","","","",""
"","Bike","Aerobic with 2 x 5' tempo on the trainer","1.08333333333333","","2017-04-27","","0","192","291","755.731","","1.09221530490451","0","","92","","125","153","","","0.712540549511141","55.14","16","41","9","0","0","","","","","","1","54","9","2","0","0","","","","","",""
"20': Building Transition Run...drop 45"" per mile","Run","Building Transition run...drop 45"" per mile on each mile so start out running slow!","0.333333333333333","","2017-04-27","","4547.52978515625","","","","","0.353945007324219","3.56900000572205","","76","","","","","","0.969317438145545","35.89","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Orange Mist 4x 400m at CSS pace + 6 sec /100m 3x 400m at CSS pace + 5 sec /100m 2x 400m at CSS pace + 4 sec /100m 1x 400m at CSS pace + 3 sec /100m","0.5","","2017-04-28","","2011.68005371094","","","","","0.482630557749006","1.15601438795102","","22","","","","","","1.01296715434947","50.17","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy MTB","1","","2017-04-28","","13263.8095703125","","","","","0.837191094292535","4.40100002288818","","","","123","152","","","0.617272984627523","35.17","13","33","5","0","0","","","","","","","","","","","","","","","","",""
"","Bike","2 x (12' @ LT race watts + 3' easy) on the WOD","1","","2017-04-29","","32310.279296875","231","592","813.598","","0.975653076171875","9.19900035858154","","91","","148","177","","","0.970124614090056","91.24","5","15","18","20","0","","","","","","11","10","7","9","15","7","","","","","",""
"","Run","","0.25","","2017-04-29","","3234.85009765625","","","","","0.218701951768663","4.10900020599365","","79","","163","180","","","1.15980876572129","31.36","1","1","3","2","3","3","0","","","","","","","","","","","","","","",""
"","Run","Run with Carter J","0.75","","2017-04-30","","8061.0400390625","","","","","0.760762532552083","2.94300007820129","","77","","140","149","","","0.810586952396348","54.96","29","16","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest. Optional 30-45' spin to shake out the legs. Hit the trainer or use a different bike. Only do it if you feel like it will help, otherwise, rest!","","","2017-05-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Wakefield MTB","1","","2017-05-02","","22863.390625","","","","","0.988062472873264","6.42799997329712","","","","128","157","","","0.618301420413672","41.83","7","48","5","0","0","","","","","","","","","","","","","","","","",""
"","Swim","Easy swim with Coach Josh","0.25","","2017-05-02","","914.400024414063","","","","","0.222423889901903","1.14029468138599","","20","","","","","","0.999093346453207","22.18","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Wakefield MTB","1.08333333333333","","2017-05-03","","26131.169921875","","","","","1.11872192382813","6.48799991607666","","","","127","156","","","0.620887749626999","47.92","12","47","9","0","0","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-05-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2400yds: Tough 100 pace set. Increasing rest, increasing speed","Swim","This is going to be a burner! You will set the pace early and then you will be attacking the workout with extra rest BUT the speed pace increases. Don't be afraid to fail. GO FOR IT! . Warm-up...rest 30-45 seconds in between each 200 200 free 200 paddles 200 drill with fins (if no fins, choice) . This will be your pace for the entire workout 100 @ perceived 1 mile race pace :30 . 5 x 100 @ pace :15 60 seconds extra rest 4 x 100 @ pace - 2 seconds :30 60 seconds extra rest 3 x 100 @ pace - 5 seconds :45 60 seconds extra rest 2 x 100 @ pace - 10 seconds :60 Easy 100 1 x 100 ALL OUT! (Should be fastest 100 of the day!) . 100 CD","0.5","","2017-05-05","","2194.56005859375","","","","","0.497855836020576","1.22062545182972","","26","","","","","","1.07126061360806","61.21","","","","","","","","","","","","","","","","","","","","","",""
"45': 3 x (2x800 @ half marathon/10K/5K + 400 easy)","Run","We are focused on half-mile efforts and hopefully this workout helps to improve your pacing. If you go out too fast, you won't be able to finish strong. Your goal is to 1 or 2 seconds faster on the second 800 of each set but no more and no less! . 15' WU (toss in a few 100 meter pick-ups) . 2 x (800 @ Half Marathon Pace + 400 Easy Jog + rest :60) . 2 x (800 @ Half Marathon Pace + 400 Easy Jog + rest :60) . 2 x (800 @ 5K Pace + 400 Easy Jog + rest :60)","0.5","","2017-05-06","","6636.58984375","","","","","0.501642489963108","3.67499995231628","","78","","146","179","","","0.976763032471312","52.14","12","8","4","3","0","2","0","","","","","","","","","","","","","","",""
"","Bike","Pre-run bike","0.75","","2017-05-06","","0","227","333","614.421","","0.751368069118924","0","","89","","143","173","","","0.866375123448489","55.77","5","13","15","11","0","","","","","","3","12","15","12","3","0","","","","","",""
"90': 3 x (5' tempo + 5' LT + AeC)","Bike","Straight kick ass workout to shred the legs. Dial up the watts! . 15' gradual warm-up . 5' Tempo + 5' LT + 5' Easy 5' Tempo + 5' LT + 1' AeC + 4' easy 5' Tempo + 5' LT + 2' AeC + 3' easy . 15' Aerobic CD","1.5","","2017-05-07","","46969.3984375","219","559","1189.347","","1.50606051974826","8.66300010681152","","89","","141","169","","","0.91125668487836","124.06","11","31","29","19","0","","","","","","19","14","13","24","16","5","","","","","",""
"","Run","2 mile transition run","0.25","","2017-05-07","","3249.65991210938","","","","","0.235081397162543","3.83999991416931","","77","","154","177","","","1.08583160612047","29.64","3","4","1","3","1","2","0","","","","","","","","","","","","","","",""
"","Bike","Recovery MTB at Wakefield","1","","2017-05-08","","16171.0400390625","","","","","1.02195861816406","4.39499998092651","","","","115","142","","","0.60135431875723","40.96","37","24","1","0","0","","","","","","","","","","","","","","","","",""
"","Swim","","0.333333333333333","","2017-05-09","","1463.0400390625","","","","","0.361862501303355","1.12101242279363","","22","","","","","","0.982570905547086","34.33","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","1","","2017-05-10","","32490.880859375","227","602","819.505","","1.00244140625","9.00300025939941","","87","","141","171","","","0.947825261814166","89.07","8","19","18","15","0","","","","","","12","9","6","14","13","5","","","","","",""
"2","Run","2 x hill climbs up Pickett","0.75","","2017-05-11","","9043.8798828125","","","","","0.734716389973958","3.41899991035461","","78","","146","173","","","0.928273396732922","69.62","17","15","6","3","2","0","0","","","","","","","","","","","","","","",""
"2600yds: 2 x (25->100->25) Fast & FASTER!","Swim","Lots of speed today and then followed up by strength/distance set. All athletes need a healthy dose of speed in their diet regardless of distance. Today's workout was inspired by Ben Kanute, who is an USA Olympian, ITU and budding 70.3 star. If you run light on time, cut down the paddle section to 200 yards a piece. . Warm-up... 300 free 300 pull . Repeat 2 times... 50 easy 50 moderate 50 fast! The final 50 fast will be your ""pace"" for the day! . Perform each distance @ pace. Take the full rest! You'll need it later. 25 :30 50 :30 75 :30 100 :30 75 :30 50 :30 25 :30 . 400 paddles 1:00 . Round 2: I'll give you 15 seconds extra rest if you drop 2 seconds per 50! 25 :45 50 :45 75 :45 100 :45 75 :45 50 :45 25 :45 . 400 paddles 1:00 . 100 CD","0.5","","2017-05-12","","2011.68005371094","","","","","0.450021947224935","1.23952600535628","","25","","","","","","1.08636679988576","57.7","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride around Cape May after house work. Open up legs.","1.25","","2017-05-13","","39113.48828125","207","600","965.585","","1.2957916937934","8.38500022888184","","89","","134","172","","","0.858668485441809","94.97","5","58","11","4","0","","","","","","12","23","26","9","3","4","","","","","",""
"","Run","Beach run in Cape May...ferry and back!","0.75","","2017-05-14","","8266.8603515625","","","","","0.744069417317708","3.08599996566772","","78","","139","166","","","0.861052167154826","60.67","21","18","2","2","0","0","0","","","","","","","","","","","","","","",""
"","Swim","Recovery Splash with Sara","0.25","","2017-05-14","","777.240020751953","","","","","0.190582500828637","1.13037145413949","","21","","","","","","0.991113525103164","18.55","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Pre-Run AeT on the Cape May Deck","0.5","","2017-05-14","","0","189","232","344.897","","0.505680541992187","0","","88","","127","140","","","0.692376042608277","23.84","2","28","0","0","0","","","","","","0","27","3","0","0","0","","","","","",""
"","Day Off","Rest","","","2017-05-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Aerobic ride to and from Wakefield to swim","1.25","","2017-05-16","","29232.890625","","","","","1.36534138997396","5.94700002670288","","","","126","152","","","0.609610677694452","56.66","12","64","5","0","0","","","","","","","","","","","","","","","","",""
"30': 3 x (1' @ race pace + 4' easy)","Run","Run to High School Pool","0.0833333333333333","","2017-05-17","","781.039978027344","","","","","0.0705119450887044","3.07699990272522","","78","","127","144","","","0.84821823649795","5.24","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"30': 3 x (1' @ race pace + 4' easy)","Run","Gradual build the warm-up. Then build each race pace effort till you find your groove. This will help open your legs up. . 15' WU . 3 x (1' @ race pace + 4' easy)","0.5","","2017-05-17","","5134.35009765625","","","","","0.406927761501736","3.50500011444092","","77","","149","173","","","0.964751597635709","41.03","7","6","7","3","0","0","0","","","","","","","","","","","","","","",""
"1700yds: 3 x(2x100 @ varying RPEs + 1x100 @ RPE 5)","Swim","Good race week swim. Should help to give you an indication as to what feels too fast for your race or what feels about right. Remember RPE is on a scale of 1-10. 1 = floating and 10 = all sprint...getting chased by a shark!. . 300 Free :45 300 Paddles :45 . 4 x 50 descend :20 . 2 x 100 @ RPE 8 :30 1 x 100 @ RPE 5 :30 . 2 x 100 @ RPE 7 :30 1 x 100 @ RPE 5 :30 . 2 x 100 @ RPE 5/6 :30 1 x 100 @ RPE 5 as CD","0.333333333333333","","2017-05-17","","1371.60003662109","","","","","0.316472223334842","1.20041907596886","","25","","","","","","1.05327835481841","36.98","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride on the trail with a few efforts","1","","2017-05-18","","0","202","329","546.459","","0.750729166666667","0","","89","","125","158","","","0.77252185704526","44.27","6","33","5","0","0","","","","","","2","31","7","2","3","0","","","","","",""
"","Run","Transition run","0.0833333333333333","","2017-05-18","","977.72998046875","","","","","0.0841883341471354","3.2260000705719","","78","","121","144","","","0.722787533557829","4.59","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2017-05-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20': Openers","Bike","Openers...loosen the legs and get them ready to fire! Ride between 90-100 rpm. . 10' WU . 2 x (1' @ perceived race pace + 4' Recovery)","0.333333333333333","","2017-05-20","","13619.009765625","241","746","336.46","","0.387513902452257","9.76200008392334","","92","","144","164","","","0.958014054445343","34.77","1","6","14","2","0","","","","","","3","2","6","6","4","2","","","","","",""
"","Bike","","","","2017-05-21","","26490.509765625","256","513","653.661","","0.710034722222222","10.3640003204346","","92","","","","","","1.00400927105847","70.73","","","","","","","","","","","4","6","7","10","8","7","","","","","",""
"","Run","","","","2017-05-21","","1187.51000976563","","","","","0.112620552910699","2.92899990081787","","76","","","","","","0.758940162208051","6.81","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-05-21","","126.040000915527","","","","","0.0423363876342773","0.827000021934509","","22","","","","","","0.723512215879449","1.6","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-05-21","","75.4100036621094","","","","","0.000774166650242276","27.0590000152588","","","","","","","","23.6725897976511","1027","","","","","","","","","","","","","","","","","","","","","",""
"","Other","","","","2017-05-21","","47.2999992370605","","","","","0.000900833341810438","14.585000038147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-05-21","","26252.890625","258","513","650.757","","0.70209221733941","10.3870000839233","","92","","","","","","1.0083021154607","70.44","","","","","","","","","","","4","6","8","10","8","7","","","","","",""
"","Other","","","","2017-05-21","","55.1199989318848","","","","","0.0101358328925239","1.5110000371933","","77","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-05-21","","4948.72021484375","","","","","0.342372504340278","4.0149998664856","","78","","","","","","1.1195431864794","46.26","","","","","","","","","","","","","","","","","","","","","",""
"","Other","General Smallwood...race and warm-up","1.5","","2017-05-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery Ride","1","","2017-05-22","","29073.060546875","165","598","629.841","","1.06259724934896","7.59999990463257","","87","","110","129","","","0.661542462454714","46.18","46","18","0","0","0","","","","","","23","26","10","3","1","1","","","","","",""
"","Swim","","","","2017-05-23","","2194.56005859375","","","","","0.508371393150753","1.1965017300106","","24","","","","","","1.04910180936479","58.7","","","","","","","","","","","","","","","","","","","","","",""
