"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"","Swim","Masters: MS 6x75 on 1:00 + 2x300 pull + 6x75 on 1:00","1","","2015-04-18","","2743.19999583034","","","","","0.916666666666667","0.831272726009193","","","","","","","","0.232849503083808","1.16","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Short but hard intervals on the trail","2","","2015-04-18","","64722.19","200","695","1633.123","","2.08866666666667","7.92193268053856","","96","","142","177","","","0.862194352772664","154.02","8","58","43","26","0","","","","","","43","29","20","15","13","17","","","","","",""
"","Run","Building Transition Run on Nuked Legs","0.333333333333333","","2015-04-18","","4345.23014430992","","","","","0.345277777777778","3.49576037353976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride Kore mtb clinic plus some extra","3","","2015-04-19","","35405.5789536364","","","","","3","3.27829434755893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Trail Transition Run Through Forest Hill","0.5","","2015-04-19","","5793.64019241323","","","","","0.513888888888889","3.13169740130445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2015-04-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride to work","0.75","","2015-04-21","","20158.83","163","556","437.231","","0.727944444444444","7.53601121495327","","95","","122","153","","","0.675214985111093","32.81","12","29","4","0","0","","","","","","21","11","5","3","2","2","","","","","",""
"","Bike","Nice ride home","0.75","","2015-04-21","","20116.806223657","","","","","0.733333333333333","7.62000235744585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Race pace pickups in new shoes","0.5","","2015-04-22","","6598.31244135951","","","","","0.5","3.66572913408862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","200 Pull :30 6 x 100 (50 Drill + 50 Free) :20 200 Pull :30 . 2 x 800 Broken (400 Free + 400 Pull) 1:00 . 100 EASY and Smooth","0.75","","2015-04-22","","1920.23999708124","","","","","0.666666666666667","0.800099998783848","","","","","","","","0.000189729224734954","0","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","MTB at Wakefield","1","","2015-04-23","","24460.859375","","","","","1.05480551719666","6.44199991226196","","","","126","152","","","0.605846650270245","42.94","11","46","6","0","0","","","","","","","","","","","","","","","","",""
"","Swim","Final swim before the race. It's all about feeling the water. Remember, OWS = Open Water Stroke..practice sighting . 3 x 200 :45  1. Free  2. Pull  3. 150 Free + 50 OWS . 4 x 75 (25 DPS + 25 FTD + 25 Free) :20 . 2 x 100 @ race pace on 1:45 2 x 50 @ race pace 1:00 2 x 25 @ breakout race pace (when you start the race) :30 50 Easy . 200 Pull as CD","0.5","","2015-04-24","","1463.03999777618","","","","","0.416666666666667","0.975359998517453","","","","","","","","0.273210083618334","0.85","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Short run to pool","0.25","","2015-04-24","","3057.75454599587","","","","","0.25","3.39750505110652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Pre-Ride Course","0.75","","2015-04-25","","15259.5400390625","","","","","0.869403064250946","4.875","","","","123","146","","","0.602027540747525","34.78","17","31","4","0","0","","","","","","","","","","","","","","","","",""
"","Bike","NJ Xterra Bike","","","2015-04-26","","21308.2441585083","","","","","0.864586114883423","6.84600019454956","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Post race MTB rip to Wakefield","1","","2015-04-26","","24975.8203125","","","","","1.13559508323669","6.10900020599365","","","","125","148","","","0.599284711824822","45.33","7","59","2","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Race WU","0.166666666666667","","2015-04-26","","3105.13989257813","","","","","0.175103336572647","4.92600011825562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Race WU","0.0833333333333333","","2015-04-26","","965.606698735538","","","","","0.0833333333333333","3.21868899578513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2015-04-26","","750","","","","","0.183333333333333","1.13636363636364","","","","","","","","0.350140056022409","0.72","","","","","","","","","","","","","","","","","","","","","",""
"","Run","run","","","2015-04-26","","5149.9023932562","","","","","0.4","3.57632110642792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Race","Xterra NJ Devilman","1.5","","2015-04-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy commute","1.75","","2015-04-27","","46802.6473135084","","","","","1.66740226745605","7.79699993133545","","","","129","214","","","0.626816169481903","73.5","16","63","17","2","2","","","","","","","","","","","","","","","","",""
"2500yds: Alt 250 Free + 250 Pull","Swim","Continuous Recovery Swim. Alternate 200 Free + 50 Choice and 200 Pull + 50 Drill. No extended break. Swapping out the pull buoy should be a short 5 second break.","0.75","","2015-04-28","","2743.19999583034","","","","","0.75","1.01599999845568","","","","","","","","0.284593837102431","1.73","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Trot to the pool","0.25","","2015-04-28","","3218.68899578513","","","","","0.255555555555556","3.49857499541862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Easy shakeout run on rolling terrain","0.583333333333333","","2015-04-29","","8207.65693925207","","","","","0.541666666666667","4.20905484064209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","MTB with Titus...easy to Lake Fairfax, then crush it, easy home","2","","2015-04-29","","42877.16015625","","","","","1.97699880599976","6.02400016784668","","","","122","166","","","0.596609817377901","79.3","34","78","5","1","0","","","","","","","","","","","","","","","","",""
"","Run","Track workout","0.75","","2015-04-30","","9656.06698735538","","","","","0.751707777777778","3.56819619154436","","","","133","184","","","1.04846942461169","145.76","36","7","3","3","2","4","1","","","","","","","","","","","","","","",""
"","Swim","Easy recovery swim with sara","0.333333333333333","","2015-04-30","","914.399998610112","","","","","0.333333333333333","0.76199999884176","","","","","","","","0.213445377826824","0.32","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy Ride","1.33333333333333","","2015-05-01","","29760.58984375","","","","","1.36063194274902","6.07600021362305","","","","124","149","","","0.599734615408536","54.63","13","65","4","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Lorton pre-run MTB working on Skills","0.75","","2015-05-02","","12874.7559831405","","","","","0.75","4.76842814190389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Lorton Trail run","1","","2015-05-02","","13035.6904329298","","","","","1.08333333333333","3.34248472639225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Hard Bike on the Dimond","2","","2015-05-03","","57936.4019241323","","","","","2.09944444444444","7.66557315746656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Longer transition run","0.5","","2015-05-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Long Swim","0.75","","2015-05-03","","2377.43999638629","","","","","0.75","0.880533331994923","","","","","","","","0.246647992155441","1.13","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2015-05-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","3 x big ring hill repeats on Military Rd","1","","2015-05-05","","28333.7419954391","214","590","822.779","","1.01953472222222","7.71968204326297","","91","","135","170","","","1.06291178686332","114.02","13","21","20","9","0","","","","","","28","7","4","3","4","17","","","","","",""
"","Swim","Long Course Masters","1","","2015-05-05","","2800","","","","","1","0.777777777777778","","","","","","","","0.217864923747277","1.03","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Lorton MTB","1.25","","2015-05-06","","22247.59","","","","","1.25398972222222","3.62633903830481","","","","108","160","","","0.583754605896596","65.19","68","27","7","0","0","","","","","","","","","","","","","","","","",""
"","Run","Shakeout Run: wu + 2x10' building efforts + gradual cd","0.5","","2015-05-06","","7402.98469030579","","","","","0.526944444444445","3.90246952572788","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Technical skills MTB at Lake Fairfax","1","","2015-05-07","","14750.64","","","","","0.888422777777778","4.15160146355193","","","","121","156","","","0.608894073547666","40.52","25","26","8","0","0","","","","","","","","","","","","","","","","",""
"","Swim","Long Course Masters","0.666666666666667","","2015-05-07","","2000","","","","","0.666666666666667","0.833333333333333","","","","","","","","0.233426704014939","0.85","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","OWS with Blaine","0.166666666666667","","2015-05-08","","400","","","","","0.166666666666667","0.666666666666667","","","","","","","","0.186741363211951","0.11","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Long Trail Transition Run: 3x(2 mile descending + 1-2' rest) + CD","0.75","","2015-05-09","","10460.7392363017","","","","","0.750026388888889","3.87421155044606","","","","156","184","","","1.1008755496419","121.46","12","10","9","6","6","7","3","","","","","","","","","","","","","","",""
"","Bike","Short MTB to work on skills at Lorton","0.75","","2015-05-09","","13708.35","","","","","0.754318888888889","3.25150616698292","","","","116","161","","","0.605748950656357","47.79","33","33","4","0","0","","","","","","","","","","","","","","","","",""
"","Swim","Long Course Masters","0.666666666666667","","2015-05-09","","2200","","","","","0.75","0.814814814814815","","","","","","","","0.256769374416433","1.13","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Endurance ride to Lake Fairfax","2","","2015-05-10","","41842.9569452067","","","","","2.01955555555556","5.75524825940893","","","","119","162","","","0.603879308074681","87.63","55","61","11","1","0","","","","","","","","","","","","","","","","",""
"","Bike","Race week tune-up MTB","0.75","","2015-05-11","","18964.17","","","","","0.802458611111111","6.53486216402481","","","","127","160","","","0.608308030064014","32.87","5","39","4","0","0","","","","","","","","","","","","","","","","",""
"","Swim","Shortened Masters Practice","0.416666666666667","","2015-05-12","","1400","","","","","0.5","0.777777777777778","","","","","","","","0.261437908496732","0.74","","","","","","","","","","","","","","","","","","","","","",""
"25': 4x30"" Pickups","Run","Short pickups @ race pace today. Don't over exert yourself. Just feel the pace and the high turnover with your feet (cadence). . 10' WU . 4 x (30"" @ race pace or slighter faster + 2' easy) . 5' CD","0.416666666666667","","2015-05-13","","5632.70574262397","","","","","0.425","3.68150702132286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Pre-ride course","2","","2015-05-14","","30691.6325201988","","","","","2.07333333333333","4.11195505361721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride on technical section","0.666666666666667","","2015-05-15","","11672.48046875","","","","","0.647875010967255","5.00500011444092","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Swim at Oak Mountain Lake","0.166666666666667","","2015-05-15","","650","","","","","0.166666666666667","1.08333333333333","","","","","","","","0.280112044817927","0.37","","","","","","","","","","","","","","","","","","","","","",""
"","Race","Xterra Southeast Championships","3","","2015-05-16","","","","","","","2.88333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","warm-up","0.0833333333333333","","2015-05-16","","","","","","","0.0833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Take the bike for a walk","0.833333333333333","","2015-05-17","","24498.43","","","","","0.855570555555556","7.74286662452592","","","","119","147","","","0.600266925248977","34.97","18","33","2","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Recovery bike","0.75","","2015-05-18","","19051.9557398409","","","","","0.75","7.05627990364477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Masters","0.666666666666667","","2015-05-19","","2100","","","","","0.666666666666667","0.875","","","","","","","","0.245098039215686","0.98","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Recovery Run from Metro","0.333333333333333","","2015-05-19","","4345.23014430992","","","","","0.339166666666667","3.55874704693687","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Shakeout Run w 1 effort...I think we're baaack!","0.5","","2015-05-20","","6920.18134093802","","","","","0.5","3.84454518941001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Fun MTB with Titus","0.75","","2015-05-20","","12874.7559831405","","","","","0.783333333333333","4.56551630607819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Military Rd Hills","0.75","","2015-05-21","","10138.8703367231","","","","","0.766666666666667","3.67350374518955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Masters","0.75","","2015-05-22","","2285.99999652528","","","","","0.75","0.846666665379733","","","","","","","","0.237161530918693","1","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","3x10' LT efforts","1.33333333333333","","2015-05-22","","43433.15","215","564","1094.046","","1.34151861111111","8.5263349038084","","86","","144","176","","","0.884599601461011","104.31","7","29","24","25","0","","","","","","20","16","12","15","13","9","","","","","",""
"","Run","Negative Split Cape May Beach Run","0.666666666666667","","2015-05-23","","8529.52583883058","","","","","0.683333333333333","3.4672869263539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Cape May Bike with 2-3 efforts 5', 10', 15'","3","","2015-05-24","","85794.1551826526","","","","","2.85","8.36200342910844","","","","","","","","","157","","","","","","","","","","","","","","","","","","","","","",""
"","Run","FAST transition run","0.25","","2015-05-24","","3218.68899578513","","","","","0.208333333333333","4.2915853277135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10","Swim","Easy swim in ocean with Margie and Vince","0.166666666666667","","2015-05-25","","457.199999305056","","","","","0.166666666666667","0.76199999884176","","","","","","","","0.213445377826824","0.16","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Hard transition run with Joe","0.5","","2015-05-25","","6521.70113945007","","","","","0.579166666666667","3.12791421556358","","","","","","","","0.998863720241855","63.15","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride with Joe in Cape May: 2 x (5' LT + 5' tempo), 4 x (2' AeC + 2' tempo)","2","","2015-05-25","","60631.44","201","722","1474.408","","1.81034694444444","8.28411531630004","","82","","136","177","","","0.883587694290298","140.05","18","59","29","17","0","","","","","","29","26","29","15","10","13","","","","","",""
"","Other","","","","2015-05-25","","60700.3041419312","","",""," *06/19/2015  System: Synced from Garmin Connect Activity: 785058267*","2.03305555555556","9.3198685923432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery ride in Cape May","0.75","","2015-05-26","","18775.3","127","608","741.922","","0.720298611111111","3.21935871056241","","70","","93","142","","","0.622947643812224","27.61","91","5","1","0","0","","","","","","73","14","5","2","1","1","","","","","",""
"","Swim","Easy swim in ocea","0.25","","2015-05-26","","521.48322101473","","","","","0.240567777777778","0.602144026186579","","","","","","","","0.237992578688758","0.32","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride to the shop","0.5","","2015-05-27","","13963.35","165","509","315.92","","0.520201388888889","7.28776096033403","","83","","","","","","0.663659599122159","22.59","","","","","","","","","","","11","10","6","3","1","1","","","","","",""
"1500yds: Pre-Race Swim w 2x100,50,25s","Swim","Final swim before the race. It's all about feeling the water. Remember, OWS = Open Water Stroke..practice sighting . 3 x 200 :45 1. Free 2. Pull 3. 150 Free + 50 OWS . 4 x 75 (25 DPS + 25 FTD + 25 Free) :20 . 2 x 100 @ race pace on :30 2 x 50 @ race pace :20 2 x 25 @ breakout race pace (when you start the race) :15 50 Easy . 200 Pull as CD","0.5","","2015-05-28","","1371.59999791517","","","","","0.5","0.76199999884176","","","","","","","","0.213445377826824","0.49","","","","","","","","","","","","","","","","","","","","","",""
"45': 4x4 short race efforts","Bike","Race week style bike outside or inside . 15' gradual warm-up . 2 x (3' @ perceived race pace + 2' easy) . 10' Aerobic Endurance . 2 x (2' @ perceived race pace + 2' easy)","0.75","","2015-05-29","","24943.150390625","234","615","647.503"," *06/18/2015  System: Synced from Garmin Connect Activity: 788299495*","0.769595563411713","9.00300025939941","","93","","138","166","","","0.874230335441494","58.3","3","25","16","3","0","","","","","","6","7","10","11","7","4","","","","","",""
"","Run","5' Tran Run","0.0833333333333333","","2015-05-30","","1157.43994140625","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 788984449*","0.0840069428086281","3.82699990272522","","","","141","154","","","1.027652024198","9.26","0","1","3","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","0.333333333333333","","2015-05-30","","10808.98046875","236","615","281.348"," *06/18/2015  System: Synced from Garmin Connect Activity: 788984438*","0.331849724054337","9.04800033569336","","95","","137","160","","","0.882238290464072","25.05","2","8","10","0","0","","","","","","3","2","5","6","3","2","","","","","",""
"","Bike","","","","2015-05-31","","23413.939453125","278","664","622.211"," *06/18/2015  System: Synced from Garmin Connect Activity: 791452214*","0.621616959571838","10.4630002975464","","95","","","","","","0.998463145837944","61.24","","","","","","","","","","","2","2","5","11","11","6","","","","","",""
"","Swim","","","","2015-05-31","","750","","","","","0.2","1.04166666666667","","","","","","","","0.291783380018674","0.5","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2015-05-31","","4988.96794346695","","","","","0.333333333333333","4.15747328622246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Race","Rock Hall Sprint","1.13333333333333","","2015-05-31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride to work","0.75","","2015-06-01","","20921.4784726033","","","","","0.798826388888889","7.27507488332826","","","","115","152","","","0.59735163790038","37.62","29","26","2","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Ride home","0.833333333333333","","2015-06-01","","22673.02","","","","","0.836076111111111","7.53288011391839","","","","115","146","","","0.592337431169788","36.38","24","31","1","0","0","","","","","","","","","","","","","","","","",""
"","Run","Recovery Run to Chiro","0.5","","2015-06-02","","6759.24689114877","","","","","0.516666666666667","3.63400370491869","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2015-06-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Quick Trainer Ride","0.5","","2015-06-04","","350.239990234375","258","405","463.087","","0.501159727573395","0.194127502318046","","98","","","","","","0.929461791174795","42.69","","","","","","","","","","","0","5","9","6","7","2","","","","","",""
"","Swim","Short masters session","0.666666666666667","","2015-06-04","","2000","","","","","0.666666666666667","0.833333333333333","","","","","","","","0.233426704014939","0.85","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","0.333333333333333","","2015-06-05","","4023.36124473141","","","","","0.308333333333333","3.6246497700283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","15' effort on WOD","1","","2015-06-05","","25324.25","223","746","679.379","","0.836543888888889","8.32760605064124","","90","","","","","","0.913828235923016","69.1","","","","","","","","","","","12","7","7","7","8","8","","","","","",""
"","Swim","Swim consulting with athlete","0.166666666666667","","2015-06-05","","500","","","","","0.166666666666667","0.833333333333333","","","","","","","","0.233426704014939","0.21","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Transition run with Le Pup","0.166666666666667","","2015-06-05","","1609.34449789256","","","","","0.141666666666667","3.15557744684816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Strong bike with 10-20' efforts at 90% FTP","2","","2015-06-06","","67950.5703125","258","640","1854.097"," *06/18/2015  System: Synced from Garmin Connect Activity: 796097399*","2.00319361686707","9.42300033569336","","96","","","","","","0.954311011528037","182.36","","","","","","","","","","","15","10","17","31","25","21","","","","","",""
"","Run","Transition Run: Get faster each mile","0.5","","2015-06-06","","6989.10652490491","","","","","0.500881969928741","3.87599992752075","","","","","","","","1.10559485796013","66.65","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","0.666666666666667","","2015-06-07","","2850","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 797607654*","0.676494168175591","1.16794614825704","","25","","","","","","0.327800858080174","2.38","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Transition run with Kathy","0.333333333333333","","2015-06-07","","3636.94995117188","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 797607663*","0.316349178552628","3.19400000572205","","","","132","150","","","0.882443940749166","26.49","16","2","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Easy MTB with Kathy","0.75","","2015-06-07","","11265.4114852479","","","","","0.75","4.17237462416591","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2015-06-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Nice mixture of ""stuff"" in this workout. We start slow and then ramp up with some pace work. Nothing too crazy...really think about your form early and then let those adjustments naturally trickle into the pace work . 400 Free 1:00 400 Pull 1:00 400 (50 Drill + 50 Free) 1:00 . 4 x 100 @ Race Pace :15 400 Easy","0.5","","2015-06-09","","1828.8","","","","","0.507573888888889","0.863048607833884","","","","","","","","0.280347200442095","1.12","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run to the pool","0.166666666666667","","2015-06-09","","2017.89","","","","","0.159031388888889","0.591409730363423","","69","","","","","","0.496179703138358","25.81","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Race Week Tune-up run","0.416666666666667","","2015-06-10","","5724.2325001359","","","","","0.449166666666667","3.54003246761651","","","","","","","","1.0619822200216","55.01","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Tune-up bike on the trail","1","","2015-06-10","","30676.419921875","216","701","780.566","","1.00679743289948","8.46399974822998","","92","","127","158","","","0.862385815795447","74.26","12","38","10","0","0","","","","","","13","10","15","9","6","6","","","","","",""
"","Bike","Another tune-up","0.666666666666667","","2015-06-11","","22472.470703125","260","791","622.333","","0.668200254440308","9.34200000762939","","95","","143","164","","","1.0132934188016","67.77","2","12","18","7","0","","","","","","7","3","5","7","8","9","","","","","",""
"1500yds: Pre-Race Swim w 2x100,50,25s","Swim","Final swim before the race. It's all about feeling the water. Remember, OWS = Open Water Stroke..practice sighting . 3 x 200 :45 1. Free 2. Pull 3. 150 Free + 50 OWS . 4 x 75 (25 DPS + 25 FTD + 25 Free) :20 . 2 x 100 @ race pace on :30 2 x 50 @ race pace :20 2 x 25 @ breakout race pace (when you start the race) :15 50 Easy . 200 Pull as CD","0.25","","2015-06-12","","960.120025634766","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 801775404*","0.264688334465027","1.00552869601825","","21","","","","","","0.282240940079756","0.6","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run to pool","0.0833333333333333","","2015-06-12","","1056.56005859375","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 801775404*","0.087529718875885","3.3529999256134","","78","","137","150","","","0.619373203358125","3.5","4","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"20': Openers","Bike","Openers...loosen the legs and get them ready to fire! Ride between 90-100 rpm. . 10' WU . 2 x (1' @ perceived race pace + 4' Recovery)","0.333333333333333","","2015-06-13","","9445.1298828125","138","527","190.363"," *06/18/2015  System: Synced from Garmin Connect Activity: 802709197*","0.385649442672729","6.80299997329712","","84","","112","148","","","0.632054457568531","15.06","15","8","1","0","0","","","","","","12","5","3","2","1","1","","","","","",""
"","Race","Escape the Cape Olympic Triathlon","2.18333333333333","","2015-06-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2015-06-14","","2126.39990234375","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 805102550*","0.408206641674042","1.44700002670288","","33","","159","178","","","0.803807736383673","28.57","24","0","0","0","1","0","0","","","","","","","","","","","","","","",""
"","Other","","","","2015-06-14","","382.25","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 805102550*","0.0406669452786446","2.61100006103516","","65","","171","176","","","0.884053401239419","3.25","0","0","0","1","1","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2015-06-14","","37654.0390625","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 805102550*","1.04455494880676","10.0129995346069","","","","167","175","","","0.849317411550501","83.56","0","0","4","59","0","","","","","","","","","","","","","","","","",""
"","Other","","","","2015-06-14","","97.0199966430664","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 805102550*","0.0191758330911398","1.40499997138977","","66","","151","158","","","0.773055150980315","1.15","0","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","","","","2015-06-14","","8528.759765625","","",""," *06/18/2015  System: Synced from Garmin Connect Activity: 805102550*","0.676793098449707","3.5","","75","","172","183","","","0.853932591855585","54.14","0","0","1","10","10","16","3","","","","","","","","","","","","","","",""
"","Bike","","","","2015-06-14","","37439.05078125","264","658","978.696"," *06/28/2015  System: Synced from Garmin Connect Activity: 818062056*","1.03286802768707","10.0690002441406","","97","","167","175","","","0.964693842268062","95.45","0","0","3","59","0","","","","","","8","3","7","19","15","9","","","","","",""
"","Run","Recovery Run","0.416666666666667","","2015-06-15","","4992.04","","","","","0.380433333333333","3.64382481751825","","76","","141","152","","","1.01718245871471","42.58","12","11","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Ride home from work","0.75","","2015-06-16","","20221.900390625","","",""," *06/16/2015  System: Synced from Garmin Connect Activity: 806303208*","0.758381962776184","7.40700006484985","","","","131","165","","","0.620019786381484","32.07","6","29","9","1","0","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride to work","0.75","","2015-06-16","","20036.41015625","","",""," *06/16/2015  System: Synced from Garmin Connect Activity: 805792813*","0.744493901729584","7.47599983215332","","","","119","155","","","0.605872578862766","30.05","16","27","2","0","0","","","","","","","","","","","","","","","","",""
"","Run","Easy run to and from high school","0.333333333333333","","2015-06-17","","4095.2099609375","","",""," *06/17/2015  System: Synced from Garmin Connect Activity: 807029076*","0.335545837879181","3.39017265024827","","76","","","","","","0.958748679141119","33.22","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Easy swim","0.333333333333333","","2015-06-17","","914.399998610112","","","","","0.333333333333333","0.76199999884176","","","","","","","","0.213445377826824","0.32","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride on trail with 3' and 12' cruise interval","1","","2015-06-18","","28843.400390625","192","606","673.168"," *06/19/2015  System: Synced from Garmin Connect Activity: 808212333*","0.972618043422699","8.23799991607666","","96","","122","158","","","0.783865472435265","58.84","26","19","14","0","0","","","","","","20","12","8","11","6","2","","","","","",""
"","Bike","Ride to work","0.75","","2015-06-18","","19995.6405484185","","",""," *06/19/2015  System: Synced from Garmin Connect Activity: 808511430*","0.708281636238098","7.84200000762939","","","","123","155","","","0.608745923642189","28.83","12","27","4","0","0","","","","","","","","","","","","","","","","",""
"","Bike","Ride to work","0.75","","2015-06-18","","19901.2109375","","",""," *06/25/2015  System: Synced from Garmin Connect Activity: 814487678*","0.722146689891815","7.65511249540412","","","","115","143","","","0.600741943743042","28.63","26","17","0","0","0","","","","","","","","","","","","","","","","",""
