"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Strides and 30' Tempo","Run","15' WU and include 4x20"" strides.. Then 30' tempo run at tempo (Zone 3, no faster). 10' cd. Stretch when done and add in Core work!","0.916666666666667","","2016-02-18","","6532.97021484375","","","","","0.528754170735677","3.43199992179871","","78","","","","","","0.957625969684537","52.88","","","","","","","","","","","","","","","","","","","","","",""
"Bike LT 5x5'","Bike","10' wu, 10' cd. 5' hard at LT (RPE 8, 90IF), 2' easy (zone 2). Do this 5x.","0.91667","","2016-02-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery","Bike","Easy spin for 60' in small chain ring. Do this after a long run or race if one is scheduled.","1","","2016-02-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Long Continuous","Swim","WU: 300 swim/100 drill MS: 5x (300 swim at T-pace, 100 drill, so 400 total)  CD: 100 ez","0.916666666666667","","2016-02-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"relax","Day Off","Relax","","0","2016-02-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Race Simulation","Bike","2 hours mixed AeT + 30' miixed tempo","2.5","0","2016-02-19","","0","183","234","168.785","","0.25580556233724","0","","88","","","","","","0.670445849700474","11.13","","","","","","","","","","","1","14","0","0","0","0","","","","","",""
"Fast","Swim","WU: 6 x 50 done as 25 drill of choice, 25 building speed. MS:  500 at T-pace (50” RI). 5 x 25 fast (20” RI). 400 at T-pace (40” RI). 4 x 25 fast (20”RI). 300 at T-pace (30”RI). 3 x 25 fast (20” RI). 200 at T-pace (20” RI). 2 x 25 fast (20” RI). 100 at T-pace. CD: 200 easy kicks and swims of your choice.","0.75","","2016-02-20","","2080.26005554199","","","","","0.532683335145315","1.08157658322861","","21","","","","","","0.303862987145158","1.49","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-02-20","","23812.25","","","","","0.941595255533854","7.02500009536743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","15' warm up, then 2x20' of tempo running at 15"" a miler SLOWER than 10k pace. Easy 5' in between efforts. 10' cool down.","1.16666666666667","","2016-02-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-02-21","","40846.4609375","","","","","1.55946533203125","7.27600002288818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-02-21","","3236.2900390625","","","","","0.334479166666667","2.68799996376038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hilly","Run","On a very hilly course in all heart rate zones. Elevate heart rate as run progresses. Good form. Quick cadence.","1.25","0","2016-02-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Recovery run to High School","0.0833333333333333","","2016-02-22","","986.880004882813","","","","","0.0826861148410373","3.31500005722046","","78","","126","140","","","0.925436029674248","7.38","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","Recovery Run from High School","0.0833333333333333","","2016-02-22","","1031.18994140625","","","","","0.0839638858371311","3.41100001335144","","78","","135","145","","","0.907703269087893","7.22","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"2300yds: 4x(4x50s) @ base pace","Swim","Swim on the easier side in terms of intensity but I always throw a few challenges in there for you. . Choice can be pull, stroke, drill, kick, even pulling on the lane line! 4 x 250 (200 Free + 50 Choice) :30 . 4 x 50 with only 5-6 breaths total (maybe 2 down, 3 on the way back) :30 Watch your finish time on these...calculate the average...this is your ""base"" pace for rest of workout . 4 x 50 Free base pace :10 200 Pull Easy :15 . 4 x 50 Free base pace :10 200 Pull Easy :15 . 4 x 50 Pull base pace :05 . 200 CD","0.5","","2016-02-22","","2194.56005859375","","","","","0.534400002691481","1.13865357631922","","23","","","","","","0.319529016130459","1.74","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Do some active stretching and practice some positive mental images of being in future races. Oh, and rest please. Thanks!","","","2016-02-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2500yds: 6x100 Descend + 4x125 timed","Swim","Lots of pace work. First section is all about holding a consistent pace and getting faster but with the same amount of rest. The last section is going to hurt. That last 125 is all mental. GO GET IT! . 3 x 200 Choice (:30) 4 x 50 Build :20 100 Easy . 6 x 100 (descend every 2 x 100s. Drop at least 1 second per 100) :15 200 Pull easy! 1:00 . 4 x 125 :20 - Capture your time for the first one. For #2 and #3, go 5 seconds slower than #1. For #4, go 5 seconds faster than #1 200 Pull easy! 1:00 . 100 CD","0.5","","2016-02-24","","2194.56005859375","","","","","0.545631668832567","1.11504265885239","","22","","","","","","0.312951606063251","1.67","","","","","","","","","","","","","","","","","","","","","",""
"30': Recovery run...hold back!","Run","Hills","0.75","","2016-02-25","","8929.490234375","","","","","0.675935262044271","3.67000007629395","","78","","150","176","","","1.01030021882791","75.74","17","6","5","7","3","2","0","","","","","","","","","","","","","","",""
"","Bike","","1","","2016-02-25","","0","190","391","684.831","","1.0024358452691","0","","95","","","","","","0.768427423033312","58.68","","","","","","","","","","","11","37","5","2","2","2","","","","","",""
"","Bike","Ride along the trails in FL","1.5","","2016-02-26","","35824.8203125","","","","","1.34334743923611","7.40799999237061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Work with Chris and Ginger in Tampa","0.333333333333333","","2016-02-26","","914.399998610112","","","","","0.333333333333333","0.76199999884176","","","","","","","","0.213445377826824","0.32","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","San Antonio Climbs","3","","2016-02-27","","86963.0234375","202","872","2163.814","","2.97104654947917","8.13099956512451","","88","","","","","","0.976276841302982","281.04","","","","","","","","","","","58","40","27","18","10","24","","","","","",""
"","Run","Transition Run","0.333333333333333","","2016-02-27","","4114.2001953125","","","","","0.305924445258247","3.73600006103516","","77","","","","","","1.04417189191727","35.86","","","","","","","","","","","","","","","","","","","","","",""
"75': 2 x (20' Tempo + 10' easy)","Run","Similar workout as last week but a little longer so we extend the easy sections. Gradually building 15' WU with a few short (30"") pick-ups to get the body warmed up. Then build your pace to tempo (half marathon pace) for 20'. Give yourself 10' easy and the repeat the set.. Terrain is your choice. If it's hilly, go by RPE and not pace.","1.25","","2016-02-28","","12890.0302734375","","","","","1.0208597140842","3.50699996948242","","76","","","","","","0.970142351109231","106.52","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-02-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery MTB","1.5","","2016-03-01","","24415.009765625","","","","","1.35516221788194","5.00500011444092","","","","120","159","","","0.60334557924054","55.07","30","50","2","0","0","","","","","","","","","","","","","","","","",""
"","Run","Transition Run to Vote","0.5","","2016-03-01","","6631.81982421875","","","","","0.553996378580729","3.32500004768372","","76","","140","154","","","0.917771564041643","50.95","16","15","0","0","0","0","0","","","","","","","","","","","","","","",""
"2600yds: 4x(2x50 drill/swim+200 pull) + 6x50 descend","Swim","The mainset has lots of drills so swim smoothly today and focus on your form. Then take your learnings from the drills and apply it to the short efforts at the end of the workout. . Two times through... 200 Free :30 200 Pull :30 100 (25 Kick, 25 Swim, repeat) :20 .. Main Set...two times through : 2 × 50 (25 Fist Drill, 25 swim) :15 200 Pull :30 2 × 50 (25 Finger Tip Drag Drill, 25 swim) :15 200 Pull :30 . 6 × 50 (easy, moderate, fast, repeat) :15 . 100 CD","0.5","","2016-03-02","","1645.92004394531","","","","","0.438617225488027","1.04010346179508","","21","","","","","","0.291979482036071","1.09","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run from high school","0.0833333333333333","","2016-03-02","","811.700012207031","","","","","0.0723005591498481","3.11899995803833","","77","","123","135","","","0.877005438308855","5.76","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","Run to high school","0.0833333333333333","","2016-03-02","","804.672248946282","","","","","0.0833333333333333","2.68224082982094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45': Relaxed Negative Split","Run","Gradual negative split. Go out relaxed and come home 15-30 seconds faster per pace. This is a bit of a ""tweener"" workout. Gradually build to marathon pace. Then finish it around or slightly slower than half-marathon pace.","0.75","","2016-03-03","","8690.46028861984","","","","","0.666666666666667","3.62102512025827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery spin with the Wahoo Kickr","0.5","","2016-03-03","","19645.0997222222","195","307","362.408","","0.516388888888889","10.5675630566015","","","","116","137","","","0.723187578976958","26.64","15","16","0","0","0","","","","","","0","24","6","1","0","0","","","","","",""
"3000yds: 3 x pace set (100,200,300)","Swim","Pace work and the key is to be very intelligent with the first 100 of the set. This will teach you to swim smooth and efficient. Go out too fast and your arms will be very angry with you on the 300!  . 2 x 200 Choice :30 . 2 x 50 Build :20 1 x 100 timed...think half ironman pace...this will be your ""pace"" for the rest of the workout. Swim smart! . Three times through... 100 @ pace :15 200 @ pace :20 300 @ pace :30 200 EASY Pull 1:00","0.5","","2016-03-04","","2103.12005615234","","","","","0.51053583463033","1.14113885784779","","24","","","","","","0.320528844111942","1.68","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run to high school","0.0833333333333333","","2016-03-04","","799.159973144531","","","","","0.0699791675143772","3.17199993133545","","79","","142","163","","","0.882378385797508","5.65","1","1","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","Run from high school","0.0833333333333333","","2016-03-04","","830.380004882813","","","","","0.0686986117892795","3.35800004005432","","78","","132","142","","","0.86572344676066","5.33","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"150': Easy long ride @ 75%","Bike","Unstructured ride outside or inside. Minimum duration of 2 hours and max of 3 hours. The idea today is not to crush yourself. Ride 70-75% of your FTP. If indoors, select a fun but not too challenging workout. If outside and with a group, go towards the back. If you're going to climb a lot, try to keep the power in more of a tempo-low LT range.","3","","2016-03-05","","86990.078125","168","847","1954.968","","3.23383002387153","7.47200012207031","","89","","","","","","0.841514070912972","229.13","","","","","","","","","","","88","46","23","13","9","16","","","","","",""
"","Run","Transition Run","0.25","","2016-03-05","","2911.89990234375","","","","","0.251919725206163","3.21099996566772","","77","","","","","","0.834059452805086","18.76","","","","","","","","","","","","","","","","","","","","","",""
"60': Easy, unstructured run","Run","Unstructured run on rolling terrain. Think marathon pace or slower. Your goal today is to smile and enjoy yourself. Concentrate on your form and mix up the terrain. Don't be scared to hit a trail or run on something softer. Pace does not matter.","1","","2016-03-06","","11273.599609375","","","","","0.964118313259549","3.24799990653992","","77","","140","176","","","0.889313482154902","84.4","39","15","3","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","Swim with Arnel","0.333333333333333","","2016-03-06","","914.399998610112","","","","","0.333333333333333","0.76199999884176","","","","","","","","0.213445377826824","0.32","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run to swim","0.0833333333333333","","2016-03-07","","776.140014648438","","","","","0.0709477784898546","3.03900003433228","","78","","145","166","","","0.852122709923834","5.33","1","1","2","1","0","0","0","","","","","","","","","","","","","","",""
"","Run","Run from pool","0.0833333333333333","","2016-03-07","","985.380004882813","","","","","0.082320556640625","3.32500004768372","","78","","138","148","","","0.890558171758824","6.79","3","2","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Endurance MTB","2","","2016-03-07","","42076.9609375","","","","","2.1495703125","5.43699979782104","","","","117","141","","","0.594585752524718","85.84","53","76","0","0","0","","","","","","","","","","","","","","","","",""
"2000yds: 3 x (100 pace + 200 pace + 100 easy)","Swim","Short workout but it should beat you down if you swim it HARD. For your timed 100, which sets the stage, think about that first 100-200m of an Olympic distance race...that's the RPE you're gunning for. If you went to slow, don't worry, you have 3 chances to go faster! . 2 x 200 Choice 2 x 50 build 1 x 100 for time. This is your pace for the rest of the workout! . 100 @ pace - 1 second :20 200 @ pace :30 100 easy 1:00 . 100 @ pace - 2 seconds :20 200 @ pace - 1 second :30 100 easy 1:00 . 100 @ pace - 3 seconds :20 200 @ pace - 2 seconds :30 100 easy 1:00 . 4 x 50 smooth","0.5","","2016-03-07","","1828.80004882813","","","","","0.428398057089912","1.18231495868112","","24","","","","","","0.332160522700281","1.57","","","","","","","","","","","","","","","","","","","","","",""
"40': Shakeout Run - you select 2 miles to work @ half marathon pace","Run","Shakeout run. First mile is warm-up. After that you call the ball. Select 2 miles and build them to whatever pace you feel comfortable. Ideally half marathon pace. Other miles, settle into marathon pace. Enjoy!","0.666666666666667","","2016-03-08","","8066.68994140625","","","","","0.603395589192708","3.71399998664856","","77","","150","169","","","1.0333613522242","70.47","9","11","7","7","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Ride to work easy","0.75","","2016-03-09","","19848.099609375","142","738","377.052","","0.743479139539931","7.41599988937378","","90","","122","147","","","0.633141883754724","29.51","11","32","2","0","0","","","","","","25","12","4","2","1","1","","","","","",""
"","Bike","Parking Garage Crit","0.75","","2016-03-09","","24140.1674683884","179","1107","539.607","","0.850034722222222","7.88862136951544","","89","","","","","","0.752330504716502","47.75","","","","","","","","","","","28","5","3","3","2","10","","","","","",""
"","Bike","Ride from work easy","0.75","","2016-03-09","","19893.2109375","171","597","456.673","","0.742466362847222","7.44299983978271","","89","","125","153","","","0.721370751898486","38.32","9","29","6","0","0","","","","","","19","12","6","4","2","3","","","","","",""
"","Bike","Recovery MTB","1","","2016-03-10","","16990.259765625","","","","","1.0094049750434","4.67600011825562","","","","113","139","","","0.596706988267234","39.84","34","26","0","0","0","","","","","","","","","","","","","","","","",""
"","Run","Shaking off 95 traffiic","0.666666666666667","","2016-03-11","","8817.4501953125","","","","","0.686229994032118","3.56900000572205","","77","","147","181","","","0.993058035823566","74.25","13","22","4","1","0","0","0","","","","","","","","","","","","","","",""
"3 x 10' climb + 2 x 5' @ LT","Bike","2:15 hour ride on a flat to rolling course. After warm up ride 20-40' in Zone 3 (.82-.88IF), keep HR in Zone 1-2 otherwise.","2.5","","2016-03-12","","68102.359375","176","536","1590.949","","2.51484727647569","7.52199983596802","","88","","131","168","","","0.808602160497012","163.88","27","86","28","11","0","","","","","","51","47","27","11","5","10","","","","","",""
"","Swim","Lots of different stuff today to keep you on your toes. Hope you enjoy the variety. The aim today is a little bit of speed but not too much that you should feel out of sync. Really focus on ""leading"" with the hips! . 600 long, slow, easy WU 1:00 . 200 (50 Fist + 50 Free, 50 Finger tip drag + 50 Free) :30 200 Comfortable Pace :30 200 @ 5 seconds faster than previous :30 4 x 50 Build (really rotate the hips!) :15 200 Pull Easy! 1:00 . 200 (50 Fist + 50 Free, 50 Catch-Up + 50 Free) :30 200 Comfortable Pace :30 200 @ 5 seconds faster than previous :30 4 x 50 Build (really rotate the hips!) :15 200 Pull Easy!","0.25","","2016-03-12","","1097.28002929688","","","","","0.280230278968811","1.08659983947468","","21","","","","","","0.30467140758035","0.79","","","","","","","","","","","","","","","","","","","","","",""
"Off the Bike","Run","2m easy, 1m tempo, 1m cool down.","0.333333333333333","","2016-03-12","","3800.32006835938","","","","","0.30092776828342","3.50799989700317","","77","","150","169","","","1.01259642886479","33.16","6","3","4","5","0","0","0","","","","","","","","","","","","","","",""
"90 w 5x2 @ 10k pace","Run","Run Sleeping Giant","1","","2016-03-13","","9012.4404296875","","","","","0.884136081271701","2.83200001716614","","73","","145","195","","","0.753207874931979","55.34","12","11","9","4","4","5","1","","","","","","","","","","","","","","",""
"","Swim","Active recovery with Chef Will","0.166666666666667","","2016-03-14","","731.52001953125","","","","","0.174650834931268","1.16012823630642","","22","","","","","","0.325900354550883","0.6","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Stretch the legs out from the weekend","0.583333333333333","","2016-03-15","","7387.490234375","","","","","0.588086140950521","3.48900008201599","","76","","137","158","","","0.959446443635322","59.18","24","8","3","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","2 x 10' efforts build to LT last 2-3' 5' LT","1.25","","2016-03-16","","32685.330078125","","","","","1.25021999782986","7.26200008392334","","","","132","165","","","0.672604498825861","63","14","34","21","6","0","","","","","","","","","","","","","","","","",""
"","Bike","ride easy to work on MTB","0.75","","2016-03-16","","18102.140625","","","","","0.754340277777778","6.66599988937378","","","","123","151","","","0.607422594216048","30.61","10","34","1","0","0","","","","","","","","","","","","","","","","",""
"","Swim","15x100 + 4x50","0.333333333333333","","2016-03-17","","1554.48004150391","","","","","0.363430836200714","1.18461665899818","","24","","","","","","0.332807159255345","1.34","","","","","","","","","","","","","","","","","","","","","",""
"45': 8 x 60"" hill repeats","Run","Run to pool","0.0833333333333333","","2016-03-17","","805.140014648438","","","","","0.068107778761122","3.28399991989136","","77","","125","158","","","0.917152879556125","5.95","2","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","Run from pool","0.0833333333333333","","2016-03-17","","820.570007324219","","","","","0.0692486106024848","3.29200005531311","","78","","138","146","","","0.85320287417313","5.22","3","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","Lots of short hill repeats today. Get a nice warm-up and then mentally buckle up! Your hill should only be 60-70 seconds in duration. If inside, set the hills @ 3% for 60"" and for the downhill sections, set it @ 0% for 2'. . 15' gradual warm-up . 3 x hill repeats @ moderate pace + run downhill easy as recovery 1 x hill repeat @ fast pace (capture time) + run downhill fast! . 5' easy jog . 3 x hill repeats. Each time beach captured time + run downhill easy as recovery 1 x hill repeat @ fastest pace of the day! + run downhill fast! . 5-10' CD","0.75","","2016-03-17","","10002.2197265625","","","","","0.809686143663194","3.43099999427795","","76","","136","182","","","0.913151937450598","74.38","33","5","3","4","1","0","0","","","","","","","","","","","","","","",""
"","Bike","Aerobic MTB at Lake Fairfax","2","","2016-03-18","","40288.078125","","","","","2.04809719509549","5.46400022506714","","","","114","153","","","0.601644145254805","83.62","71","47","5","0","0","","","","","","","","","","","","","","","","",""
"","Day Off","Massage and PT work with Kur","","","2016-03-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2500yds: Lots of drills & fun stuff","Swim","Really focus on your stroke today. Swim everything at an easy & comfortable pace unless specified . 300 Free :30 4 x 50 (25 Drill + 25 Free) :15  #1 Drill = right arm  #2 Drill = left arm  #3 Drill = catch-up  #4 Drill = Fist 500 Pull (use paddles and/or pull buoy) 1:00 6 x 75 (25 Drill + 50 Free) :20 (use fins if you have them)  #1 Drill = right arm  #2 Drill = left arm  #3 Drill = catch-up  #4 Drill = fist  #5 Drill = finger-tip drag  #6 Drill = choice 7 x 50 (odd easy, even build) :15 8 x 100 (even build + odd easy!) :15","0.833333333333333","","2016-03-20","","2286.00006103516","","","","","0.589688057634566","1.0744066845555","","19","","","","","","0.301636010608664","1.62","","","","","","","","","","","","","","","","","","","","","",""
"Muscular Endurance","Bike","Race simulation - start out easy and at the start of hour 2 you should be in high Zone 2 (RPE 6, 70IF), the last 30' are Zone 3 (RPE 7, 85IF). Go right into the brick.","2.5","0","2016-03-20","","0","209","299","947.901","","1.25859022352431","0","","93","","144","164","","","0.783681217898373","76.63","2","30","40","3","0","","","","","","1","41","24","10","0","0","","","","","",""
"Run off BIKE","Run","Run 20' on a flat course or treadmill after bike workout. Keep HR in Zone 1-2 (RPE 6, E Pace). Stretch when done and add in Core 1, 2 or 3.","0.333333333333333","0","2016-03-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1 hour w 3x3' at 5k Pace","Run","Run 60' on a flat to rolling course or treadmill. Keep HR in Zone 1-2 (RPE 6, E Pace) - keep it easy to low medium effort except for middle section where you do 3 x (3' slightly over LT/5K pace, 3' very easy). Think about form and running pretty. Concentrate on keeping turnover high, don't overstride - run efficiently.","1","0","2016-03-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim TT: Assess Fitness - 35 min 2000 yd","Swim","WU: 400 warm up (wu). 8 x 50 on 15 sec rest. MS: 1000 yd TT (time trial) for time. CD: 200 - This time for the 1,000 is divided by 10 , to get your avg. pace. This pace is now known as your T-Pace.","0.666666666666667","0","2016-03-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Weight Training Program","Strength","After 5-10' minute aerobic warm up: 3 Warm up Exercises: 1. 3 way lunges (front, side, rear) 2. Macarena's 3. Squat Rows Main Set: 1. Lat Pull Down 2. Pushups on Ball or feet on ball 3. 1 leg squat (Bulgarian Lunge) 2nd Main Set: 1. Dumbell Press 2. Cable Cross 3. W's 4. Doubles http://www.d3multisport.com/blog/index.php/weight-training-adaptation-phase","0.75","","2016-03-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-03-21","","9982.740234375","","","","","0.791387803819444","3.50399994850159","","76","","144","160","","","0.962783505538471","80.82","21","15","11","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","Swim at hotel pool","0.25","","2016-03-21","","914.399998610112","","","","","0.25","1.01599999845568","","","","","","","","0.284593837102431","0.58","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-03-22","","4344.1201171875","","","","","0.351111111111111","3.43700003623962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike TT 30': Assess Fitness","Bike","Power Testing Protocol: Long warm up of at least 20'. Then ride 5x1' at 100 rpms, with 1' recovery. Then you'll ride 5’ hard – 95- 100% effort. Then take an easy 10’ easy spinning before starting the test: Pick a route that you can ride for 30 minutes as hard as you can (Other options are 2x20’ with a 2’ recovery, or a 30' on an indoor bike trainer). If you ride outside, then a flat course or out-back course is best. When you are done ride easy for at least 10'. Record average power, speed & heart rate.","1.25","","2016-03-22","","70309.1484375","180","551","1615.919","","2.50162543402778","7.80700016021729","","89","","131","169","","","0.80799009770462","162.81","19","99","25","7","0","","","","","","55","47","21","12","7","9","","","","","",""
"Run off BIKE","Run","Run 20' on a flat course or treadmill after bike workout. Keep HR in Zone 1-2 (RPE 6, E Pace). Stretch when done and add in Core 1, 2 or 3.","0.33333","0","2016-03-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16x25 - faster than race pace, 2000 yds","Swim","WU: 400 swim, 200 kick, 100 pull. 4x50 on 15"" rest, first 25 is fast, 2nd 25 is easy. MS: 16x25 on :50. Goal is 1k TT pace - 2-3 seconds. If 1k TT is 20:00 (2:00/100 or 30"" per 25, your goal would be 26-27 seconds). 100 easy. 400 pull. CD: 200","0.75","","2016-03-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Weight Training Program","Strength","After 5-10' minute aerobic warm up: 3 Warm up Exercises: 1. 3 way lunges (front, side, rear) 2. Macarena's 3. Squat Rows Main Set: 1. Lat Pull Down 2. Pushups on Ball or feet on ball 3. 1 leg squat (Bulgarian Lunge) 2nd Main Set: 1. Dumbell Press 2. Cable Cross 3. W's 4. Doubles http://www.d3multisport.com/blog/index.php/weight-training-adaptation-phase","0.75","","2016-03-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-03-23","","23251.83984375","155","468","493.517","","0.886722208658854","7.28399991989136","","90","","","","","","0.62036669017451","33.62","","","","","","","","","","","23","22","6","2","1","1","","","","","",""
"","Bike","","","","2016-03-23","","20820.94921875","159","609","382.474","","0.671569417317708","8.61200046539307","","90","","","","","","0.625469391933591","26.03","","","","","","","","","","","14","17","6","2","0","0","","","","","",""
"","Day Off","Rest","","","2016-03-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-03-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Long, Hilly - Race Simulation","Bike","3:15 hour ride in the hills. Let terrain and strength/endurance dictate pace and effort levels on hills. Practice steady hydration and nutrition throughout, keep stopping to a minimum (bathroom & food refills only). Goal here is to get at least 2000-3500 feet of elevation gain. Power on the flats should be 75-85% of FTP, and on the hills, let the Power climb to 90% of FTP. TSS should be under 200.","3.25","0","2016-03-26","","59642.76953125","190","711","1391.885","","2.03277140299479","8.14999961853027","","91","","130","164","","","0.748658691739866","113.78","12","88","21","2","0","","","","","","27","50","28","11","4","3","","","","","",""
"Long Hilly","Run","Run 120' on a flat course or treadmill. Generally keep HR in Zone 1-2 (RPE 6, E Pace), but throw in a few hills if possible. Think about form and running pretty. Start to work on nutrition - what sits well? Make sure to stay hydrated, drop a bottle and do loops if necessary.","2","0","2016-03-27","","10637.150390625","","","","","1.02577609592014","2.88100004196167","","76","","135","154","","","0.807259051961259","74.12","56","4","0","0","0","0","0","","","","","","","","","","","","","","",""
"Recovery","Bike","Start out at a very easy gearing, over 20' gradually increase the resistance to a medium level. Maintain medium resistance for 20' spinning smoothly. Then gradually work back to the easy gear you started with over the last 20' minutes. Purpose is to loosen legs after long run or ride from day before.","1","0","2016-03-29","","18078.5703125","197","638","439.056","","0.618734469943576","8.11600017547607","","91","","142","173","","","0.861671490414856","45.02","3","11","19","4","0","","","","","","12","9","6","4","2","4","","","","","",""
"AeT - workout 2 - 1:00","Run","Run on a flat course or treadmill. 20' Z1, then 2x10' at Z2 (about 20 bpm below LT), with an easy 5' Z1 in between and then 15' Z1. Stretch when done and add in one of the Core Workouts (1-6) from the D3 Tips page: http://www.d3multisport.com/articles.php","1","","2016-03-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-03-29","","28225.109375","216","549","779.092","","1.00504862467448","7.80100011825562","","85","","134","167","","","0.932168943663993","86.73","8","33","16","3","0","","","","","","17","12","7","6","7","11","","","","","",""
"","Run","","","","2016-03-30","","848.299987792969","","","","","0.073332773844401","3.21300005912781","","76","","160","171","","","0.919702669624494","6.44","0","1","2","1","0","0","0","","","","","","","","","","","","","","",""
"","Run","","","","2016-03-30","","803.989990234375","","","","","0.0729319424099392","3.06200003623962","","77","","134","144","","","0.803396863409163","4.89","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","","","","2016-03-30","","2739.9599609375","","","","","0.252931111653646","3.0090000629425","","76","","131","167","","","0.826930238920779","18.52","11","2","1","0","0","0","0","","","","","","","","","","","","","","",""
"Form: 2500 yd","Swim","WU: 400 easy. Then 'swim golf' = 6 x 50 on 15"" rest & count strokes. What combination of time and strokes gives you the lowest ‘score?’ (Ex: 43 strokes + 45” = 88). MS: Swim a moderate effort using the same stroke count in WU set. 12 x 100 (10”) moderate. 4 x 50 kick (20”) moderate. CD: 200 easy alternating 50 pull, 50 swim.","0.916666666666667","","2016-03-30","","1463.0400390625","","","","","0.391377223597633","1.0366421642218","","21","","","","","","0.29086398285264","0.96","","","","","","","","","","","","","","","","","","","","","",""
