"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"","Bike","Work Commute with hills at night","2.25","","2014-03-11","","64390.39","","","","","2.22057666666667","2.36295009174312","","","","109","167","","","0.586992357193952","303.92","328","83","42","2","0","","","","","","","","","","","","","","","","",""
"","Swim","Lots of fast paced 50s. Get your game face on...this will be challegning. Try to descend...I'd like to know your 50 times! When I did this set, I started at 34s and finished around 31. . 8 x 100 . Two times through... 6 x 50 (drill+free, kick+free, choice+free, repeat) 8 x 50 Free @ 100% effort only :15 rest! 200 easy . 2 x 250 (#1 fins, #2 pull) focus on form since your body should be tired! . 100 CD","1.08333","","2014-03-11","","2926.08","","","","","1.08333","0.750279231628405","","","","","","","","0.210162249755856","1.01","","","","","","","","","","","","","","","","","","","","","",""
"","Run","run outside...aerobically and trying to stay dry","0.66667","","2014-03-12","","8273.28","","","","","0.668702777777778","3.2974412116381","","","","","","","","0.96510625370715","71.27","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Morning Trail ride...rip the climbs","1","","2014-03-12","","33815.57","","","","","1.04960416666667","8.89649302815049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Strength","trx, core jump rope","0.5","","2014-03-13","","","","","","","0.41667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Master's Swim","1","","2014-03-13","","2926.08","","","","","1.08333","0.750279231628405","","","","","","","","0.210162249755856","1.01","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Recovery run with pups","0.5","","2014-03-14","","4988.966","","","","","0.45","3.07960864197531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Long ride to MD","4","","2014-03-15","","114333.1","95","752","1945.762","","4.02561888888889","5.57940171774351","","63","","","","","","0.65072544398845","165.99","","","","","","","","","","","239","52","24","13","7","6","","","","","",""
"","Run","Transition Run","0.5","","2014-03-15","","4836.81","","","","","0.452408333333333","2.97833128078818","","","","139","178","","","1.04650339967776","53.65","19","3","2","2","0","0","0","","","","","","","","","","","","","","",""
"","Other","Massage at 3:30 pm","","","2014-03-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Masters","1","","2014-03-16","","2468.88","","","","","0.91667","0.748142734026422","","","","","","","","0.209563791043816","0.84","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","MTB prior to long run","1","","2014-03-16","","17070.12","","","","","1.47678611111111","3.12068007312614","","","","130","157","","","0.624199738905122","66.27","7","69","16","0","0","","","","","","","","","","","","","","","","",""
"","Run","Longer run with marathon pace...don't set that pace too high because it will be your ""recovery"" during the mainset . 10' WU...build to marathon pace . 3 x (10' marathon pace + 5' half marathon pace) . 5' CD","1.5","","2014-03-16","","9708.19","","","","","1.055975","2.33707029369283","","","","126","152","","","0.739219405280417","70.1","60","3","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Recovery Trainer Ride...welcome home. Now get on the bike!!! . 10' easy riding . 5 x (1' left leg OLD + 1' right leg OLD + 2' both legs) . Pyramid at AR 2' @ 90 rpm 2' @ 95 rpm 2' @ 100 rpm 2' @ 95 rpm 2' @ 90 rpm . 10' @ your own pace & cadence...nice and smooth . Pyramid at AeT 2' @ 90 rpm 2' @ 95 rpm 2' @ 100 rpm 2' @ 95 rpm 2' @ 90 rpm . 5' CD","1.08333","","2014-03-17","","27358.848","","","","","1","7.59968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","300 200 100 8 x 50 600 5 x 150 10 x 75 12 x 15","1.25","","2014-03-18","","3657.6","","","","","1.25","0.8128","","","","","","","","0.284593837535014","2.31","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run with athlete","0.16667","","2014-03-19","","1770.278","","","","","0.18333","2.68228816281508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run around Notoway...hopefully in the snow","0.66667","","2014-03-19","","7402.982","","","","","0.66667","3.08456041053128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Commute to and from work. Base work.","2","","2014-03-20","","54782.07","143","727","4538.858","","2.00232694444444","7.59977870191861","","75","","","","","","0.82773559769816","136.22","","","","","","","","","","","322","148","29","16","6","8","","","","","",""
"","Bike","Long ride to Purcelville","4.25","","2014-03-21","","120655.64","176","697","3082.086","","4.2564175","6.90328641721021","","90","","129","158","","","0.755602166306306","243.06","49","179","63","0","0","","","","","","93","79","69","34","11","5","","","","","",""
"","Run","Run with Tommy in NJ","1.75","","2014-03-22","","19440.876","","","","","1.66809166666667","3.23737804177428","","","","133","167","","","0.912630745215277","190.86","86","21","2","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","Swim with Tommy . 500 Free easy (every 4th lap choice) 400 Pull 300 (25 kick + 25 drill + 25 free) 200 IM Drill . 4 x 100 on 1:30 200 Pull :45 3 x 100 1:25 200 Pull :45 2 x 100 1:20 200 Pull :45 1 x 100 Stroke FAST!!! . 200 CD","1","","2014-03-22","","2834.64","","","","","1","0.7874","","","","","","","","0.220560224089636","1.07","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Trainer ride with some teeth....you're going to go out of your comfort zone and come back down slightly with limited rest and then back up to LT. Mentally stay strong today. 90-95 rpm today for entire workout. . 10' WU  . 5' AeT 5' slowly build to tempo by the end 5' AR . Two times through... 5' AeT 5' @ tempo 5' @ LT 2' @ tempo 3' @ LT 5' AR","1.25","","2014-03-23","","37417.75","178","667","903.761","","1.32495138888889","7.38897116903633","","99","","","","","","0.75027544100746","74.14","","","","","","","","","","","23","31","19","8","2","2","","","","","",""
"","Run","Cape May Beach Transition Run","0.66667","","2014-03-23","","8414.12","","","","","0.773769444444445","3.0223132183908","","","","","","","","0.99772221393394","84.73","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2014-03-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Masters 3 x 200 . 4 x 100 . 8 x 50 200 6 x 50 200 4 x 50 200 2 x 50 . 100 easy 100 FAST time it 200 CD","1","","2014-03-25","","2743.2","","","","","1","0.762","","","","","","","","0.213445378151261","0.97","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Power Pyramid...watch the changes in rpms on the way back down! Long warmup. . Warmup... 20' AR->high AeT 5' tempo 2' LT 3' AR . Pyramid... 4' Low LT @ 80-85 rpm 1' AR 3' Low AeC @ 80-85 rpm 2' AR 1' AnC @ 80-85 rpm 9' AR->high AeT 1' AnC @ 75-80 rpm 2' AR 3' high AeC @ 75-80 rpm 1' AR 4' high AeC @ 75-80 rpm . CD with remaining time","1.16667","","2014-03-25","","24612.73","227","513","750.407","","0.917472222222222","7.44937348668281","","91","","","","","","0.931873066125776","78.94","","","","","","","","","","","3","30","5","4","8","5","","","","","",""
"","Run","Run up little cottonwood canyon in Utah","0.75","","2014-03-26","","8321.86","","","","","0.792777777777778","2.54335574572127","","","","136","160","","","0.82788799043767","68.84","29","20","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","Don't overdo the pickups today. Use them to shake out the legs for the main effort. . 10' progressive warmup...start slow! . 4 x (45"" pickups @ 10K pace + 3' AR) . 5' progressively get faster each minute (start @ marathon pace & progress to 10K pace) 5' CD","0.58333","","2014-03-27","","6920.179","","","","","0.55","3.4950398989899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Recovery style swim with a little pickup in the middle. Concentrate on smooth stroke and body position in the water. Stay on top of the water! 800 swim...easy and smooth 1:00 4 x 100 as 25 kick + 50 drill + 25 choice Two times through... 3 x 100 :15  1. Build  2. Fast  3. Easy 1000 Pull (breath every 3) 1:00 200 CD","0.75","","2014-03-27","","2194.56","","","","","0.75","0.8128","","","","","","","","0.227675070028011","0.89","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Emigration Canyon Climb","3","","2014-03-28","","72903.283","","","","","3","6.75030398148148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Easy run in rain with Sara","0.75","","2014-03-29","","7724.851","","","","","0.71667","2.9941143684603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","masters with starts","1","","2014-03-30","","1920.24","","","","","1","0.5334","","","","","","","","0.149411764705882","0.33","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","3","","2014-03-30","","58032.945","204","357","1563.744","","2.00172888888889","8.05316973216486","","101","","133","165","","","0.758982468152078","114.84","11","87","26","3","0","","","","","","7","79","31","10","0","0","","","","","",""
"","Bike","easy trainer ride","0.75","","2014-03-31","","20921.472","","","","","0.75","7.74869333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run NYC on greenway","1.5","","2014-04-01","","17702.784","","","","","1.41972","3.46366889245767","","","","143","156","","","1.06014569480121","181.64","26","57","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","Easy swim at Reston YMCA","0.25","","2014-04-02","","640.08","","","","","0.25","0.7112","","","","","","","","0.19921568627451","0.2","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Masters","0.75","","2014-04-03","","1828.8","","","","","0.66667","0.76199619001905","","","","","","","","0.213444310929706","0.65","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery ride outside","1","","2014-04-03","","31267.71","","","","","1.13270805555556","5.73193583868011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Easy recovery run with 3 x 45"" @ 10k pace","0.5","","2014-04-03","","5793.638","","","","","0.5","3.21868777777778","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2014-04-03","","95.2799987792969","19","89","1.317"," *07/05/2015  System: Synced from Garmin Connect Activity: 824442381*","0.0198750011622906","1.33200001716614","","87","","","","","","0.0894514385974128","0.01","","","","","","","","","","","1","0","0","0","0","0","","","","","",""
"","Swim","Zones: 1000","0.2","","2014-04-04","","914.4","","","","","0.2025","1.25432098765432","","","","","","","","0.351350416709894","0.88","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Zones: Warmup + CD","0.5","","2014-04-04","","1371.6","","","","","0.5","0.762","","","","","","","","0.213445378151261","0.49","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Long Ride...easy and slow!!!!","3","","2014-04-05","","86501.16","","","","","3.16943055555556","6.5620664542558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Transition Run","0.5","","2014-04-05","","4021.41","","","","","0.351341666666667","3.21198881789137","","","","","","","","1.10099629677948","45.48","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Zones: Races + WU + CD","0.66667","","2014-04-06","","2286","","","","","0.83333","0.762003048012192","","","","","","","","0.213445378151261","0.97","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery trainer ride","1","","2014-04-07","","27358.848","","","","","1","7.59968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy but fun birthday ride on the trail into Arlington","1.5","","2014-04-08","","42014.19","","","","","1.50261111111111","6.82270055212731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Short run with the Mimz","0.33333","","2014-04-08","","3809.21","","","","","0.350413888888889","2.80708179808401","","","","","","","","0.881295821384892","31.65","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Swimming with Athletes","0.33333","","2014-04-09","","731.52","","","","","0.33333","0.609606096060961","","","","","","","","0.170758010101109","0.17","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","3 x 6' Overgearing outside up Ashburn","1.5","","2014-04-09","","48280.32","","","","","1.58333","8.47024941105139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Short and easy run to YMCA to meet with PG","0.33333","","2014-04-09","","4345.229","","","","","0.35","3.44859444444444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2014-04-09","","35490.37890625","100","371","580.222"," *07/05/2015  System: Synced from Garmin Connect Activity: 824443204*","1.61430549621582","6.10699987411499","","93","","","","","","0.444901084625724","31.85","","","","","","","","","","","82","13","2","0","0","0","","","","","",""
"","Run","Short Run with the mimz","0.33333","","2014-04-10","","3862.426","","","","","0.34583","3.10238010326204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Long warmup with some speed sets in the middle to shake things up and light rest. Make sure you honor the short rest on those sets! . 900 WU . 500 Pull . 16 x 25 (odd build, even OWS easy) :10 . 2 x 125 @ Sprint Distance Pace :15 250 Easy Pull 1:00 3 x 100 @ Olympic Distance Pace :10 300 Easy Pull 1:00 . 100 CD","1","","2014-04-10","","2743.2","","","","","1","0.762","","","","","","","","0.213445378151261","0.97","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Mountain Bike with Titus","1.25","","2014-04-10","","19342.04","","","","","1.23409027777778","3.76890880748246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","WU on Beach + 2 mile fast + CD","0.66667","","2014-04-11","","8207.654","","","","","0.60694","3.75639089348023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Long run on the beach","1.5","","2014-04-12","","14805.965","","","","","1.5","2.74184537037037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","WU with Sara + 30' @ 70.3 effort + CD with Sara.","1.75","","2014-04-13","","48152.55","74","370","490.299","","1.70012527777778","7.29584090909091","","70","","","","","","0.397457223941717","13.54","","","","","","","","","","","104","5","0","0","0","0","","","","","",""
"","Run","Progressive 5 Mile Beach Transition Run","0.75","","2014-04-13","","8383.61","","","","","0.759775","3.06754848152214","","","","","","","","0.88839462824099","65.92","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride on Trail with some efforts","1.75","","2014-04-14","","52062.33","192","685","1256.495","","1.78680722222222","7.94966101694915","","97","","","","","","0.788935121770125","110.87","","","","","","","","","","","33","32","20","12","6","6","","","","","",""
"","Swim","Masters. Only workout of the day","1","","2014-04-15","","3200.4","","","","","1.08333","0.820617909593568","","","","","","","","0.229864960670467","1.32","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Ear Infection...sick","","","2014-04-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Tempo Ride on the trail","2","","2014-04-17","","64788.05","147","803","1131.184","","2.112625","8.39440917336097","","97","","","","","","0.900506961717592","114.37","","","","","","","","","","","59","19","21","17","7","5","","","","","",""
"","Run","Transition run","0.41667","","2014-04-17","","4425.696","","","","","0.40306","3.05006698754528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run at lunch with hills","0.75","","2014-04-18","","9173.261","","","","","0.71778","3.55001261606001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Long ride with rolling Terrain","4.5","","2014-04-19","","129932.8","143","830","3097.206","","4.66749833333333","5.99597600369174","","80","","","","","","0.707884071949641","232.6","","","","","","","","","","","173","94","51","26","10","8","","","","","",""
"","Swim","Master's Practice","1.25","","2014-04-19","","3291.84","","","","","1.25","0.73152","","","","","","","","0.20490756302521","1.08","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Long Run with Tommy in Island Heights","1","","2014-04-20","","11265.408","","","","","1.08333","2.88857504176936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2014-04-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery MTB Ride","1.5","","2014-04-22","","27390.56","","","","","1.43790972222222","5.22222306959009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Master's Practice 3 x (200 + 100) 3 x (150 + 50) . 8 x 50 Kick with fins 50 easy . 12 x 75 on 1:00 200 easy 8 x 75 on 1:00 200 easy 3 x 75 225 easy","1","","2014-04-22","","3474.72","","","","","1.08333","0.890956587558731","","","","","","","","0.249567671585079","1.68","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Outside in the wind with 2 x 10' LT efforts","1.5","","2014-04-23","","44779.76","217","755","1241.506","","1.51163888888889","7.82862937062937","","98","","","","","","0.924498629274168","128.36","","","","","","","","","","","24","22","17","10","9","13","","","","","",""
"","Run","Transition Run","0.33333","","2014-04-23","","4990.89","","","","","0.377605555555556","3.67517673048601","","","","","","","","1.05012764278764","44.97","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Mainset 8 x 100  1-4 on 1:20  5-8 on 1:15","1","","2014-04-24","","3200.4","","","","","1.08333","0.820617909593568","","","","","","","","0.229864960670467","1.32","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Base work...commute to work","2","","2014-04-24","","51719.71875","167","520","1177.225","","1.95827579498291","7.33599996566772","","103","","","","","","0.659921301335742","85.16","","","","","","","","","","","45","41","21","7","2","1","","","","","",""
"","Run","Run to the Chiro","0.5","","2014-04-24","","5310.835","","","","","0.42694","3.45536127897233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery Train Ride","0.5","","2014-04-25","","14484.096","","","","","0.53333","7.54384714904468","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Long run before Dre's wedding shower","2","","2014-04-26","","18720.71","","","","","2.0133","2.2209882548345","","","","","","","","0.75558096181478","151.26","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Long Warmup with some hypoxic breathing sets and a little speed. Focus on your form and rolling your hips during the breathing sets! . 2 x 300 (250 Free + 50 Drill) 2 x 300 Pull . 8 x 25 Hypoxic set  1st 25 - 2 breaths  2nd 25 - 1 breath  3rd 25 - 1 breath  4th 25 - 0 breaths, repeat . 400 free (4th 25 OWS) 3 x 100 Descend - Remember time on last 100 200 easy active recovery...your choice 100 FAST....beat fast 100 from previous set 100 easy . . 8 x 25 Hypoxic set  1st 25 - 2 breaths  2nd 25 - 1 breath  3rd 25 - 1 breath  4th 25 - 0 breaths, repeat . 100 CD","1","","2014-04-27","","2743.2","","","","","1.08333","0.70338677965163","","","","","","","","0.197027109146115","0.83","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride to West Virginia and back","5","","2014-04-27","","145282.86","169","593","3496.199","","4.85473638888889","7.03446763182104","","88","","","","","","0.75789191804407","278.41","","","","","","","","","","","121","83","82","38","13","8","","","","","",""
"","Run","Transition Run","0.33333","","2014-04-27","","3631.22","","","","","0.335566666666667","2.91430176565008","","","","","","","","0.854780625319253","27.28","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Take the full day off....race week!","","","2014-04-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","This can be done on the trainer or a spin bike. Not a tough workout. Something to get the week started and legs moving for this weekend's race! . 20' WU . 4 x (30"" spinups + 2' AR) . 2 x (10' AeT + 2' tempo + 3' AR)","1","","2014-04-29","","27358.848","","","","","1","7.59968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run....tready or outside. Couple of short efforts to shake out the legs . 10' WU . 3 x (2' @ Half marathon Pace + 3' AR) . 5' CD","0.5","","2014-04-30","","6468.97","","","","","0.537519444444444","3.18354822834646","","","","135","156","","","0.951079232845046","55.76","25","7","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","100 300 100 . Two times through... 200 Kick/Drill 3 x 100 pace 200 kick/Drill 3 x 100 pace 50 easy . 100 Drill 100 FAST . 200 CD","1","","2014-05-01","","2743.2","","","","","1","0.762","","","","","","","","0.213445378151261","0.97","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride with a couple of pickups to shake the legs out for the race this weekend. You can extend it to an hour if you want . 15' WU . 2 x (30"" spinups + 2' AR) . 5' Slowly build to tempo + 3' AR + 2' tempo . 5' AeT . 2 x (30"" spinups + 2' AR) . 5' CD","1","","2014-05-02","","30066.04","","","","","1.00573611111111","8.15682040151926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Some pace efforts today but we're going to keep the volume up cause you can handle it. . 1000 WU (OWS every 8th lap) . 500 Pull . 3 x 200 IM (Drill, Swim, Drill) . 3 x 100 @ race pace :20 200 easy . 4 x 50 @ race pace :15 200 CD","0.75","","2014-05-02","","1828.8","","","","","0.66667","0.76199619001905","","","","","","","","0.208702147525677","0.68","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Openers....decided not to race","1","","2014-05-03","","27203.96","125","492","474.237","","0.955208333333333","7.14389705882353","","81","","","","","","0.56840391602539","30.63","","","","","","","","","","","38","18","5","1","1","0","","","","","",""
"","Day Off","Rest","","","2014-05-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery spin today - help flush the weekend.  . 20' Small ring pyramid - change a gear minute and work your way back up.  . 4x (45'' Spin ups + 3' AR) . 90-95RPM -- 10' AeT; 5' High AeT; 5' Low Tempo  . 5' CD","1","","2014-05-05","","23378.52","182","262","658.69","","1.00696527777778","8.27024","","105","","","","","","0.681982766089768","46.4","","","","","","","","","","","8","43","10","0","0","0","","","","","",""
"","Bike","Tempo ride on trail","1.5","","2014-05-06","","50752.95","251","647","1371.516","","1.50095138888889","9.28351015182001","","106","","","","","","0.967684975401647","139.77","","","","","","","","","","","9","13","21","21","14","13","","","","","",""
"","Swim","Long Course Masters: 9x100 MS","1","","2014-05-06","","2800","","","","","1","0.777777777777778","","","","","","","","0.217864923747277","1.03","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Cooldown","0.08333","","2014-05-06","","2011.68","","","","","0.08333","6.70586823472939","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Taking the bike for a base/recovery walk","1.5","","2014-05-07","","41038.272","167","567","956.103","","1.51667","7.51615051395491","","103","","","","","","0.694044193616551","70.76","","","","","","","","","","","37","30","15","7","3","2","","","","","",""
"","Bike","Hard efforts in cape may","1.5","","2014-05-08","","49990.81","216","669","1261.971","","1.54407638888889","8.5659372858122","","102","","","","","","0.895780171830957","122.81","","","","","","","","","","","18","21","29","15","6","7","","","","","",""
"","Run","transition walk / jog to test leg","0.08333","","2014-05-08","","801.01","","","","","0.0913444444444444","1.84140229885057","","","","","","","","0.66534349144538","5.62","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2014-05-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy bike in CT","1","","2014-05-10","","33153.55","","","","","1.11061805555556","8.29253376688344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Transition Run with Pups","0.25","","2014-05-10","","1914.45","","","","","0.184502777777778","1.89549504950495","","","","","","","","0.80914062587277","19.71","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Swim with Sara in CT . 500 Free easy 1:00 300 Pull 1:00 4 x 50 drill :15  1. Catchup + Free  2. Right arm only + Free  3. Left arm only + Free  4. Fist + Free 100 smooth Free . Two Times Through... 25 FAST! :20 25 EASY + 25 FAST :20 25 DPS + 25 FAST + 25 Easy :30 50 Fast + 50 Easy :30 . 100 easy . 4 x 125 @ olympic pace :10 . 300 Pull . 200 CD","0.83333","","2014-05-10","","2377.44","","","","","0.83333","0.79248316993268","","","","","","","","0.221984081213636","0.91","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","2 x 20 mile efforts @ 250+ watts","2.5","","2014-05-11","","69684.595","247","644","1774.114","","2.16667","8.93390869142253","","106","","","","","","0.931508317821608","168.22","","","","","","","","","","","12","11","33","37","17","10","","","","","",""
"","Run","","0.33333","","2014-05-11","","2623.231","","","","","0.25","2.91470111111111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Fun MTB on Acotink Trail","1.08333","","2014-05-12","","25302.15","","","","","1.09611805555556","6.31448714749189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Base ride with Will","1.5","","2014-05-13","","40716.403","99","581","476.501","","1.55","7.29684641577061","","72","","","","","","0.511721644051877","34.72","","","","","","","","","","","59","14","4","1","1","1","","","","","",""
"","Swim","Masters Swimming","1","","2014-05-13","","3000","","","","","1.08333","0.769233136101957","","","","","","","","0.215471466695226","1.08","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","10' efforts with Josh","1.5","","2014-05-14","","44242.47","115","607","627.181","","1.50939722222222","8.09264130235961","","85","","","","","","0.5608486373393","47.27","","","","","","","","","","","64","14","8","3","1","1","","","","","",""
"","Day Off","","","","2014-05-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride on stationary bike","0.5","","2014-05-16","","16093.44","","","","","0.5","8.9408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Tready transition run","0.08333","","2014-05-16","","965.606","","","","","0.08333","3.21881541928344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride with Josh","3.5","","2014-05-17","","95401.72","101","727","1343.76","","3.42663194444444","7.16014109876914","","68","","","","","","0.557499799952939","85.16","","","","","","","","","","","161","42","10","5","2","3","","","","","",""
"","Swim","300 free 150 drill 300 pull 150 kick drill . 4 X 75 . 3 X 500 (100 drill + 400 swim) . 200 easy","1","","2014-05-18","","2743.2","","","","","0.83333","0.91440365761463","","","","","","","","0.256135478323426","1.4","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Crank on the MTB","1","","2014-05-18","","26525.19","","","","","1.05509722222222","6.98766859852476","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Swim with the boys","0.16667","","2014-05-18","","457.2","","","","","0.16667","0.761984760304794","","","","","","","","0.213441109329074","0.16","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Hard ride on the trail...tempo / LT efforts","1.5","","2014-05-19","","49837.46","","","","","1.50647944444444","8.86156827880512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Recovery MTB","1","","2014-05-20","","22903.72","","","","","0.926236111111111","6.58152873563218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Master's Practice: Long course swimming...mainset: 2 x (4 x 100 on 1:30) + 600 negative split pull","1","","2014-05-20","","3100","","","","","1","0.861111111111111","","","","","","","","0.241207594148771","1.4","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy ride with PG","0.75","","2014-05-21","","35352.47","","","","","1.5858125","4.82693473511742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Solo MTB","0.75","","2014-05-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Master's Practice . 300 300 pull . 4 x 100 2 x 50 300 50 . 4 x 100 150","1","","2014-05-22","","2200","","","","","0.83333","0.7333362666784","","","","","","","","0.205416321198431","0.72","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride at Cape May","1.5","","2014-05-23","","46168.43","","","","","1.556125","7.06912111468382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2014-05-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
